Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Nino Farina,2,Alberto Ascari,1
Gordini,2,6,Maurice Trintignant,6,Robert Manzon,5
HWM,3,4,Lance Macklin,8,Duncan Hamilton,7
Maserati,4,3,Jan Flinterman,9,Chico Landi,9
Cooper,5,2,,,Mike Hawthorn,4
