Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Nino Farina,2,Alberto Ascari,1
Cooper,2,6,Alan Brown,6,Mike Hawthorn,4
Gordini,3,4,Johnny Claes,8,Robert Manzon,3
HWM,4,3,Lance Macklin,11,Paul Frère,5
Veritas,5,2,,,Arthur Legat,13
Simca-Gordini,6,1,,,Robert O'Brien,14
