Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Mercedes,1,9,Lewis Hamilton,3,Valtteri Bottas,2
McLaren,2,6,Stoffel Vandoorne,8,Fernando Alonso,7
Renault,3,4,Carlos Sainz Jr.,11,Nico Hülkenberg,6
Sauber,4,3,Charles Leclerc,12,Marcus Ericsson,9
Haas,5,2,Romain Grosjean,13,Kevin Magnussen,5
Williams,6,1,Sergey Sirotkin,15,Lance Stroll,14
Force India,7,0,Sergio Pérez,16,Esteban Ocon,10
Toro Rosso,8,0,Brendon Hartley,17,Pierre Gasly,4
Ferrari,9,0,,,Sebastian Vettel,1
