Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Kimi Räikkönen,3,Sebastian Vettel,1
Red Bull,2,6,Max Verstappen,6,Daniel Ricciardo,4
Mercedes,3,4,Valtteri Bottas,8,Lewis Hamilton,2
McLaren,4,3,Stoffel Vandoorne,9,Fernando Alonso,5
Renault,5,2,Carlos Sainz Jr.,10,Nico Hülkenberg,7
Force India,6,1,Esteban Ocon,12,Sergio Pérez,11
Sauber,7,0,,,Charles Leclerc,13
Williams,8,0,,,Lance Stroll,14
Toro Rosso,9,0,,,Brendon Hartley,15
