Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Sebastian Vettel,4,Kimi Räikkönen,2
McLaren,2,6,Stoffel Vandoorne,9,Fernando Alonso,7
Sauber,3,4,Marcus Ericsson,11,Charles Leclerc,6
Toro Rosso,4,3,Pierre Gasly,12,Brendon Hartley,10
Mercedes,5,2,Valtteri Bottas,14,Lewis Hamilton,1
Force India,6,1,,,Sergio Pérez,3
Renault,7,0,,,Carlos Sainz Jr.,5
Williams,8,0,,,Lance Stroll,8
Haas,9,0,,,Kevin Magnussen,13
