year,round,date,grandPrixId,officialName,careerRaceNumber,driverId,driverName,constructorId,positionRaw,laps,gridPosition,rankKeyTier,rankInRace,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed,nParticipants
1959,2,1959-05-30,indianapolis,1959 Indianapolis 500,77,rodger-ward,Rodger Ward,watson,1,200,6,0,1,945.815133,975.028328,29.213195,1.0,0.415736,50.0,33
1959,2,1959-05-30,indianapolis,1959 Indianapolis 500,77,jim-rathmann,Jim Rathmann,watson,2,200,3,0,2,1048.963049,1069.064204,20.101155,0.96875,0.566727,50.0,33
1959,2,1959-05-30,indianapolis,1959 Indianapolis 500,77,johnny-thomson,Johnny Thomson,lesovsky,3,200,1,0,3,970.637608,994.926083,24.288474,0.9375,0.451731,50.0,33
1959,2,1959-05-30,indianapolis,1959 Indianapolis 500,77,tony-bettenhausen,Tony Bettenhausen,epperly,4,200,15,0,4,1050.262722,1067.14469,16.881968,0.90625,0.568611,50.0,33
1959,2,1959-05-30,indianapolis,1959 Indianapolis 500,77,paul-goldsmith,Paul Goldsmith,epperly,5,200,16,0,5,979.765376,1000.260126,20.49475,0.875,0.465105,50.0,33
1959,2,1959-05-30,indianapolis,1959 Indianapolis 500,77,johnny-boyd,Johnny Boyd,epperly,6,200,11,0,6,1005.454676,1022.495233,17.040557,0.84375,0.502939,50.0,33
1959,2,1959-05-30,indianapolis,1959 Indianapolis 500,77,duane-carter,Duane Carter,kurtis-kraft,7,200,12,0,7,1076.441639,1086.761956,10.320317,0.8125,0.606094,50.0,33
1959,2,1959-05-30,indianapolis,1959 Indianapolis 500,77,eddie-johnson,Eddie Johnson,kurtis-kraft,8,200,8,0,8,1007.678538,1021.430124,13.751586,0.78125,0.506218,50.0,33
1959,2,1959-05-30,indianapolis,1959 Indianapolis 500,77,paul-russo,Paul Russo,kurtis-kraft,9,200,27,0,9,1045.397778,1054.820262,9.422484,0.75,0.56155,50.0,33
1959,2,1959-05-30,indianapolis,1959 Indianapolis 500,77,anthony-joseph-foyt,Anthony Joseph Foyt,kuzma,10,200,17,0,10,1001.640376,1012.712193,11.071817,0.71875,0.497314,50.0,33
1959,2,1959-05-30,indianapolis,1959 Indianapolis 500,77,gene-hartley,Gene Hartley,kuzma,11,200,9,0,11,1000.823806,1010.393334,9.569528,0.6875,0.496109,50.0,33
1959,2,1959-05-30,indianapolis,1959 Indianapolis 500,77,bob-veith,Bob Veith,moore,12,200,7,0,12,1011.192826,1018.435353,7.242527,0.65625,0.511399,50.0,33
1959,2,1959-05-30,indianapolis,1959 Indianapolis 500,77,al-herman,Al Herman,dunn,13,200,23,0,13,989.315287,996.607896,7.292609,0.625,0.479148,50.0,33
1959,2,1959-05-30,indianapolis,1959 Indianapolis 500,77,jimmy-daywalt,Jimmy Daywalt,kurtis-kraft,14,200,13,0,14,977.025005,983.658308,6.633303,0.59375,0.461084,50.0,33
1959,2,1959-05-30,indianapolis,1959 Indianapolis 500,77,chuck-arnold,Chuck Arnold,kurtis-kraft,15,200,21,0,15,1000.0,1003.38027,3.38027,0.5625,0.494895,50.0,33
1959,2,1959-05-30,indianapolis,1959 Indianapolis 500,77,jim-mcwithey,Jim McWithey,kurtis-kraft,16,200,33,0,16,1000.0,1001.81777,1.81777,0.53125,0.494895,50.0,33
