Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
BRM,1,9,Jackie Stewart,3,Graham Hill,1
Ferrari,2,6,John Surtees,4,Lorenzo Bandini,2
Brabham,3,4,Jo Bonnier,7,Jo Siffert,6
Cooper,4,3,,,Bruce McLaren,5
Lotus,5,2,,,Paul Hawkins,10
