Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Brabham,1,9,Jo Siffert,4,Dan Gurney,2
Honda,2,6,Ronnie Bucknum,5,Richie Ginther,1
Lotus,3,4,Richard Attwood,6,Mike Spence,3
Ferrari,4,3,Lorenzo Bandini,8,Pedro Rodríguez,7
