Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Lotus,1,9,Mike Spence,4,Jim Clark,1
BRM,2,6,Jackie Stewart,5,Graham Hill,2
Brabham,3,4,Jo Bonnier,7,Dan Gurney,6
Cooper,4,3,Jochen Rindt,14,Bruce McLaren,10
Ferrari,5,2,,,John Surtees,3
