Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Brabham,1,9,Jack Brabham,3,Dan Gurney,2
Ferrari,2,6,Pedro Rodríguez,5,Lorenzo Bandini,4
Lotus,3,4,Moisés Solana,12,Richard Attwood,10
Honda,4,3,Ronnie Bucknum,13,Richie Ginther,7
BRM,5,2,,,Graham Hill,1
Cooper,6,1,,,Jochen Rindt,6
