Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Lotus,1,9,Mike Spence,4,Jim Clark,1
BRM,2,6,Jackie Stewart,6,Graham Hill,3
Brabham,3,4,Jack Brabham,8,Jo Siffert,7
Ferrari,4,3,Lorenzo Bandini,15,John Surtees,2
Cooper,5,2,,,Bruce McLaren,5
Alfa Special,6,1,,,Peter de Klerk,10
LDS,7,0,,,Sam Tingle,13
