Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Mercedes,1,9,Nico Rosberg,4,Lewis Hamilton,3
Ferrari,2,6,Kimi Räikkönen,6,Fernando Alonso,2
Red Bull,3,4,Sebastian Vettel,7,Daniel Ricciardo,1
Williams,4,3,Valtteri Bottas,8,Felipe Massa,5
McLaren,5,2,Kevin Magnussen,12,Jenson Button,10
Toro Rosso,6,1,Daniil Kvyat,14,Jean-Éric Vergne,9
Marussia,7,0,Max Chilton,16,Jules Bianchi,15
Sauber,8,0,,,Adrian Sutil,11
Lotus,9,0,,,Pastor Maldonado,13
