Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Jenson Button,3,Kevin Magnussen,2
Ferrari,2,6,Kimi Räikkönen,7,Fernando Alonso,4
Toro Rosso,3,4,Daniil Kvyat,9,Jean-Éric Vergne,8
Force India,4,3,Sergio Pérez,10,Nico Hülkenberg,6
Sauber,5,2,Esteban Gutiérrez,12,Adrian Sutil,11
Mercedes,6,1,,,Nico Rosberg,1
Williams,7,0,,,Valtteri Bottas,5
Marussia,8,0,,,Max Chilton,13
