Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Raymond Sommer,4,Alberto Ascari,2
Maserati,2,6,Birabongse Bhanudej,5,Louis Chiron,3
Alfa Romeo,3,4,,,Juan Manuel Fangio,1
ERA,4,3,,,Bob Gerard,6
Talbot-Lago,5,2,,,Johnny Claes,7
