Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Alfa Romeo,1,9,Luigi Fagioli,2,Juan Manuel Fangio,1
Talbot-Lago,2,6,Eugène Chaboud,5,Philippe Étancelin,5
Ferrari,3,4,,,Peter Whitehead,3
Simca-Gordini,4,3,,,Robert Manzon,4
