Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Eddie Irvine,5,Michael Schumacher,2
McLaren,2,6,,,Mika Häkkinen,1
Jordan,3,4,,,Heinz-Harald Frentzen,3
Williams,4,3,,,Ralf Schumacher,4
Prost,5,2,,,Olivier Panis,6
Benetton,6,1,,,Alexander Wurz,7
Arrows,7,0,,,Toranosuke Takagi,8
Minardi,8,0,,,Marc Gené,9
