Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Eddie Irvine,2,Michael Schumacher,1
Benetton,2,6,Alexander Wurz,6,Giancarlo Fisichella,5
McLaren,3,4,,,Mika Häkkinen,3
Jordan,4,3,,,Heinz-Harald Frentzen,4
Prost,5,2,,,Jarno Trulli,7
Williams,6,1,,,Alex Zanardi,8
Stewart,7,0,,,Rubens Barrichello,9
