Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Arrows,1,9,Toranosuke Takagi,7,Pedro de la Rosa,6
Ferrari,2,6,Michael Schumacher,8,Eddie Irvine,1
Jordan,3,4,,,Heinz-Harald Frentzen,2
Williams,4,3,,,Ralf Schumacher,3
Benetton,5,2,,,Giancarlo Fisichella,4
Stewart,6,1,,,Rubens Barrichello,5
