Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Lotus,1,9,Graham Hill,2,Jim Clark,1
Brabham,2,6,John Love,9,Jochen Rindt,3
Ferrari,3,4,,,Chris Amon,4
McLaren,4,3,,,Denny Hulme,5
Matra,5,2,,,Jean-Pierre Beltoise,6
Cooper,6,1,,,Jo Siffert,7
Honda,7,0,,,John Surtees,8
