Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
BRM,1,9,Richard Attwood,7,Piers Courage,6
McLaren,2,6,Bruce McLaren,8,Denny Hulme,5
Matra,3,4,Jean-Pierre Beltoise,9,Jackie Stewart,3
Ferrari,4,3,Chris Amon,10,Jacky Ickx,1
Honda,5,2,,,John Surtees,2
Cooper,6,1,,,Vic Elford,4
Lotus,7,0,,,Jo Siffert,11
