Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Matra,1,9,Jean-Pierre Beltoise,2,Jackie Stewart,1
Ferrari,2,6,Chris Amon,6,Jacky Ickx,4
BRM,3,4,Richard Attwood,7,Pedro Rodríguez,3
Brabham,4,3,,,Silvio Moser,5
McLaren,5,2,,,Jo Bonnier,8
Lotus,6,1,,,Graham Hill,9
