Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Peter Collins,3,Luigi Musso,2
Maserati,2,6,Harry Schell,5,Juan Manuel Fangio,1
Cooper,3,4,Jack Brabham,7,Mike MacDowel,7
