Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Maserati,1,9,Jean Behra,2,Juan Manuel Fangio,1
Ferrari,2,6,José Froilán González,5,Alfonso de Portago,5
