Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Epperly,1,9,Jim Rathmann,2,Sam Hanks,1
Kurtis Kraft,2,6,Andy Linden,5,Paul Russo,4
Kuzma,3,4,Johnny Thomson,12,Jimmy Bryan,3
Lesovsky,4,3,Rodger Ward,30,Gene Hartley,10
Phillips,5,2,,,Bob Veith,9
Dunn,6,1,,,Al Herman,21
Watson,7,0,,,Troy Ruttman,31
