Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Peter Collins,3,Mike Hawthorn,2
Maserati,2,6,Jean Behra,6,Juan Manuel Fangio,1
Vanwall,3,4,Tony Brooks,9,Stirling Moss,5
Porsche,4,3,Carel Godin de Beaufort,14,Edgar Barth,12
Cooper,5,2,Tony Marsh,15,Brian Naylor,13
