Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
BRM,1,9,Richie Ginther,2,Graham Hill,1
Lotus,2,6,Jim Clark,4,Peter Arundell,3
Cooper,3,4,Phil Hill,9,Jo Bonnier,5
Brabham,4,3,,,Bob Anderson,7
Ferrari,5,2,,,Lorenzo Bandini,10
