Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Lotus,1,9,Peter Arundell,3,Jim Clark,1
Cooper,2,6,Phil Hill,8,Bruce McLaren,7
Brabham,3,4,Jo Bonnier,9,Bob Anderson,6
BRM,4,3,Giancarlo Baghetti,10,Graham Hill,4
Ferrari,5,2,,,John Surtees,2
