Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
BRM,1,9,Richie Ginther,4,Graham Hill,1
Lotus,2,6,Mike Spence,7,Walt Hansgen,5
Ferrari,3,4,,,John Surtees,2
Brabham,4,3,,,Jo Siffert,3
BRP,5,2,,,Trevor Taylor,6
