Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Lorenzo Bandini,3,John Surtees,1
BRM,2,6,Maurice Trintignant,5,Graham Hill,2
Lotus,3,4,Gerhard Mitter,9,Mike Spence,8
Brabham,4,3,Dan Gurney,10,Jo Siffert,4
Honda,5,2,,,Ronnie Bucknum,13
