Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Lorenzo Bandini,3,John Surtees,2
Lotus,2,6,Jim Clark,5,Mike Spence,4
Cooper,3,4,Phil Hill,9,Bruce McLaren,7
BRM,4,3,Graham Hill,11,Richie Ginther,8
Brabham,5,2,Hap Sharp,13,Dan Gurney,1
BRP,6,1,,,Innes Ireland,12
