date,year,round,grandPrixId,careerRaceNumber,constructorId,constructorName,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1982-03-21,1982,2,brazil,359,ensign,Ensign,DNQ,,31,1000.0,981.814678,-18.185322,0.05,0.413706,50.0
1982-04-04,1982,3,united-states-west,360,ensign,Ensign,DNF,27,31,981.814678,990.486019,8.671341,0.566667,0.39324,50.0
1982-05-09,1982,5,belgium,362,ensign,Ensign,DNQ,,32,990.486019,973.632688,-16.853331,0.080645,0.417712,50.0
1982-05-23,1982,6,monaco,363,ensign,Ensign,DNQ,,31,973.632688,957.965801,-15.666887,0.083333,0.396671,50.0
1982-06-06,1982,7,detroit,364,ensign,Ensign,DNF,6,29,957.965801,956.80584,-1.15996,0.339286,0.362485,50.0
1982-06-13,1982,8,canada,365,ensign,Ensign,DNF,2,29,956.80584,953.129428,-3.676412,0.285714,0.359243,50.0
1982-07-03,1982,9,netherlands,366,ensign,Ensign,DNQ,,31,953.129428,937.264137,-15.865292,0.05,0.367306,50.0
1982-07-18,1982,10,great-britain,367,ensign,Ensign,DNF,3,30,937.264137,937.766437,0.5023,0.344828,0.334782,50.0
1982-07-25,1982,11,france,368,ensign,Ensign,DNQ,,30,937.766437,923.250783,-14.515654,0.051724,0.342037,50.0
1982-08-08,1982,12,germany,369,ensign,Ensign,8,44,30,923.250783,945.252971,22.002188,0.758621,0.318577,50.0
1982-08-15,1982,13,austria,370,ensign,Ensign,DNF,6,29,945.252971,942.031334,-3.221637,0.285714,0.350147,50.0
1982-08-29,1982,14,switzerland,371,ensign,Ensign,DNF,4,29,942.031334,931.853217,-10.178117,0.142857,0.346419,50.0
1982-09-12,1982,15,italy,372,ensign,Ensign,NC,40,30,931.853217,944.61227,12.759053,0.586207,0.331026,50.0
1982-09-25,1982,16,caesars-palace,373,ensign,Ensign,DNS,,30,944.61227,928.974558,-15.637712,0.034483,0.347237,50.0
1983-03-13,1983,1,brazil,374,theodore,Theodore,NC,53,28,928.974558,936.903799,7.929241,0.481481,0.322897,50.0
1983-03-27,1983,2,united-states-west,375,theodore,Theodore,DNF,27,28,936.903799,939.450508,2.546709,0.37037,0.319436,50.0
1983-04-17,1983,3,france,376,theodore,Theodore,DNF,23,29,939.450508,938.613623,-0.836885,0.321429,0.338166,50.0
1983-05-01,1983,4,san-marino,377,theodore,Theodore,DNF,3,28,938.613623,927.491554,-11.122069,0.111111,0.333552,50.0
1983-05-15,1983,5,monaco,378,theodore,Theodore,DNPQ,,28,927.491554,923.530528,-3.961027,0.240741,0.319961,50.0
1983-05-22,1983,6,belgium,379,theodore,Theodore,DNF,23,28,923.530528,926.295546,2.765019,0.37037,0.31507,50.0
1983-06-05,1983,7,detroit,380,theodore,Theodore,NC,38,27,926.295546,935.720905,9.425359,0.5,0.311493,50.0
1983-06-12,1983,8,canada,381,theodore,Theodore,DNF,27,28,935.720905,937.826576,2.105671,0.37037,0.328257,50.0
1983-07-16,1983,9,great-britain,382,theodore,Theodore,16,64,29,937.826576,944.392222,6.565646,0.464286,0.332973,50.0
1983-08-07,1983,10,germany,383,theodore,Theodore,DNF,0,29,944.392222,934.430478,-9.961744,0.142857,0.342092,50.0
1983-08-14,1983,11,austria,384,theodore,Theodore,DNF,25,29,934.430478,937.583124,3.152646,0.392857,0.329804,50.0
1983-08-28,1983,12,netherlands,385,theodore,Theodore,12,68,29,937.583124,951.233916,13.650792,0.607143,0.334127,50.0
1983-09-11,1983,13,italy,386,theodore,Theodore,13,50,29,951.233916,962.244439,11.010523,0.571429,0.351218,50.0
1983-09-25,1983,14,europe,387,theodore,Theodore,12,75,29,962.244439,974.388497,12.144057,0.607143,0.364262,50.0
