date,year,round,grandPrixId,constructorId,constructorName,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1959-07-18,1959,5,great-britain,cooper,Cooper,11,69,30,1000.0,1008.615555,8.615555,0.655172,0.482861,50.0
1960-06-06,1960,4,netherlands,cooper,Cooper,7,70,21,1008.615555,1020.775008,12.159453,0.7,0.456811,50.0
1960-07-03,1960,6,france,cooper,Cooper,4,49,23,1020.775008,1039.384205,18.609197,0.863636,0.491452,50.0
1960-07-16,1960,7,great-britain,cooper,Cooper,8,74,25,1039.384205,1048.479057,9.094852,0.708333,0.526436,50.0
1960-08-14,1960,8,portugal,cooper,Cooper,DNS,,16,1048.479057,1024.068857,-24.4102,0.0,0.488204,50.0
1960-11-20,1960,10,united-states,cooper,Cooper,14,68,23,1024.068857,1020.436684,-3.632173,0.409091,0.481734,50.0
1961-05-14,1961,1,monaco,lotus,Lotus,DNQ,,21,1020.436684,1003.804735,-16.631949,0.125,0.457639,50.0
1961-06-18,1961,3,belgium,lotus,Lotus,DNS,,26,1003.804735,985.352091,-18.452644,0.08,0.449053,50.0
1961-07-02,1961,4,france,lotus,Lotus,10,49,28,985.352091,997.069989,11.717898,0.666667,0.432309,50.0
1961-07-15,1961,5,great-britain,lotus,Lotus,DNF,5,30,997.069989,977.662027,-19.407962,0.068966,0.457125,50.0
1961-09-10,1961,7,italy,lotus,Lotus,11,39,34,977.662027,991.103804,13.441777,0.69697,0.428134,50.0
