date,year,round,grandPrixId,constructorId,constructorName,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1963-12-28,1963,10,south-africa,lotus,Lotus,DNS,,21,1000.0,979.329617,-20.670383,0.0,0.413408,50.0
1974-03-30,1974,3,south-africa,lotus,Lotus,DNF,6,27,979.329617,962.144761,-17.184856,0.076923,0.42062,50.0
