date,year,round,grandPrixId,careerRaceNumber,constructorId,constructorName,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1973-03-03,1973,3,south-africa,223,shadow,Shadow,6,77,25,1000.0,1017.506397,17.506397,0.791667,0.441539,50.0
1973-04-29,1973,4,spain,224,shadow,Shadow,3,75,22,1017.506397,1039.95925,22.452854,0.904762,0.455705,50.0
1973-05-20,1973,5,belgium,225,shadow,Shadow,DNF,13,23,1039.95925,1024.958611,-15.000639,0.181818,0.481831,50.0
1973-06-03,1973,6,monaco,226,shadow,Shadow,DNS,,26,1024.958611,1001.648962,-23.309649,0.0,0.466193,50.0
1973-06-17,1973,7,sweden,227,shadow,Shadow,14,74,22,1001.648962,999.359591,-2.289371,0.380952,0.42674,50.0
1973-07-01,1973,8,france,228,shadow,Shadow,DNF,16,25,999.359591,982.877645,-16.481946,0.104167,0.433806,50.0
1973-07-14,1973,9,great-britain,229,shadow,Shadow,DNF,0,29,982.877645,972.253385,-10.62426,0.196429,0.408914,50.0
1973-07-29,1973,10,netherlands,230,shadow,Shadow,10,67,24,972.253385,983.449097,11.195711,0.608696,0.384781,50.0
1973-08-05,1973,11,germany,231,shadow,Shadow,DNF,5,23,983.449097,972.543836,-10.905261,0.181818,0.399923,50.0
1973-08-19,1973,12,austria,232,shadow,Shadow,DNF,23,25,972.543836,970.021572,-2.522263,0.333333,0.383779,50.0
1973-09-09,1973,13,italy,233,shadow,Shadow,10,54,25,970.021572,982.38791,12.366337,0.625,0.377673,50.0
1973-09-23,1973,14,canada,234,shadow,Shadow,17,73,26,982.38791,979.990985,-2.396925,0.36,0.407938,50.0
1973-10-07,1973,15,united-states,235,shadow,Shadow,14,57,28,979.990985,986.096719,6.105734,0.518519,0.396404,50.0
