date,year,round,grandPrixId,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1989-07-09,1989,7,france,9,78,39,1500.0,1507.692471,7.692471,0.789474,0.468954,24.0
1989-07-16,1989,8,great-britain,11,62,39,1507.692471,1513.936172,6.243701,0.736842,0.476688,24.0
1989-07-30,1989,9,germany,DNF,26,39,1513.936172,1516.256376,2.320204,0.578947,0.482272,24.0
1989-08-13,1989,10,hungary,8,76,39,1516.256376,1524.180373,7.923997,0.815789,0.485623,24.0
1989-08-27,1989,11,belgium,10,43,39,1524.180373,1530.621696,6.441323,0.763158,0.494769,24.0
1989-09-10,1989,12,italy,DNF,0,39,1530.621696,1526.735811,-3.885885,0.342105,0.504017,24.0
1989-09-24,1989,13,portugal,DNF,29,39,1526.735811,1526.140604,-0.595208,0.473684,0.498485,24.0
1989-10-01,1989,14,spain,DNF,59,38,1526.140604,1531.011361,4.870757,0.702703,0.499754,24.0
1989-10-22,1989,15,japan,DNF,33,39,1531.011361,1532.229537,1.218176,0.552632,0.501874,24.0
1989-11-05,1989,16,australia,5,68,39,1532.229537,1541.642726,9.413189,0.894737,0.502521,24.0
1990-05-13,1990,3,san-marino,DNF,2,35,1541.642726,1538.094817,-3.547908,0.352941,0.500771,24.0
1990-05-27,1990,4,monaco,DNF,0,35,1538.094817,1533.254148,-4.840669,0.294118,0.495812,24.0
1990-06-10,1990,5,canada,DNF,11,35,1533.254148,1528.930836,-4.323312,0.308824,0.488962,24.0
1990-06-24,1990,6,mexico,DNF,10,35,1528.930836,1523.691411,-5.239424,0.264706,0.483015,24.0
1990-07-08,1990,7,france,DNF,7,35,1523.691411,1519.330621,-4.36079,0.294118,0.475817,24.0
1990-07-15,1990,8,great-britain,11,62,35,1519.330621,1524.994328,5.663707,0.705882,0.469895,24.0
1990-07-29,1990,9,germany,DNF,0,35,1524.994328,1520.935835,-4.058493,0.308824,0.477927,24.0
1990-08-12,1990,10,hungary,10,76,35,1520.935835,1527.243861,6.308026,0.735294,0.47246,24.0
1990-08-26,1990,11,belgium,DNF,5,33,1527.243861,1523.373483,-3.870378,0.3125,0.473766,24.0
1990-09-09,1990,12,italy,DNF,14,33,1523.373483,1520.380382,-2.9931,0.34375,0.468463,24.0
1990-09-23,1990,13,portugal,15,58,33,1520.380382,1522.732149,2.351767,0.5625,0.46451,24.0
1990-09-30,1990,14,spain,DNF,0,33,1522.732149,1517.708048,-5.024102,0.265625,0.474963,24.0
1990-10-21,1990,15,japan,DNF,24,30,1517.708048,1518.813614,1.105567,0.5,0.453935,24.0
1990-11-04,1990,16,australia,DNF,68,30,1518.813614,1521.135732,2.322118,0.551724,0.454969,24.0
1991-03-10,1991,1,united-states,DNF,16,34,1521.135732,1517.844368,-3.291364,0.333333,0.470474,24.0
1991-03-24,1991,2,brazil,11,68,34,1517.844368,1523.385052,5.540683,0.69697,0.466108,24.0
1991-04-28,1991,3,san-marino,DNPQ,,34,1523.385052,1516.77259,-6.612462,0.19697,0.472489,24.0
1991-05-12,1991,4,monaco,6,77,34,1516.77259,1526.024824,9.252234,0.848485,0.462975,24.0
1991-06-02,1991,5,canada,9,68,34,1526.024824,1532.833004,6.80818,0.757576,0.473902,24.0
1991-06-16,1991,6,mexico,DNPQ,,34,1532.833004,1525.236938,-7.596066,0.166667,0.483169,24.0
1991-07-07,1991,7,france,DNPQ,,34,1525.236938,1517.897421,-7.339517,0.166667,0.47248,24.0
1991-07-14,1991,8,great-britain,10,57,34,1517.897421,1524.253096,6.355675,0.727273,0.462453,24.0
1991-07-28,1991,9,germany,10,44,34,1524.253096,1530.44292,6.189823,0.727273,0.469363,24.0
1991-08-11,1991,10,hungary,DNF,37,34,1530.44292,1525.517642,-4.925278,0.272727,0.477947,24.0
1991-08-25,1991,11,belgium,8,43,34,1525.517642,1533.194333,7.676692,0.787879,0.468017,24.0
1991-09-08,1991,12,italy,10,52,34,1533.194333,1539.113185,5.918852,0.727273,0.480654,24.0
1991-09-22,1991,13,portugal,DNF,18,34,1539.113185,1536.165362,-2.947823,0.363636,0.486462,24.0
1991-09-29,1991,14,spain,15,62,33,1536.165362,1538.16045,1.995088,0.5625,0.479371,24.0
1991-10-20,1991,15,japan,DNF,1,32,1538.16045,1533.395914,-4.764536,0.274194,0.472716,24.0
1991-11-03,1991,16,australia,7,14,32,1533.395914,1541.255598,7.859684,0.806452,0.478965,24.0
