date,year,round,grandPrixId,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1961-06-18,1961,3,belgium,DNF,20,26,1500.0,1498.33433,-1.66567,0.4,0.469403,24.0
1961-07-15,1961,5,great-britain,12,71,30,1498.33433,1501.777599,3.443269,0.62069,0.47722,24.0
1961-08-06,1961,6,germany,DNF,10,27,1501.777599,1496.908447,-4.869152,0.269231,0.472112,24.0
1961-09-10,1961,7,italy,8,41,34,1496.908447,1504.464686,7.556239,0.787879,0.473036,24.0
1962-06-03,1962,2,monaco,3,100,22,1504.464686,1514.868933,10.404247,0.904762,0.471252,24.0
1962-08-05,1962,6,germany,DNF,4,30,1514.868933,1509.043728,-5.825205,0.258621,0.501338,24.0
1962-09-16,1962,7,italy,8,84,30,1509.043728,1515.463758,6.42003,0.758621,0.491119,24.0
1963-06-30,1963,4,france,10,45,21,1515.463758,1517.280808,1.81705,0.55,0.47429,24.0
1963-07-20,1963,5,great-britain,5,81,23,1517.280808,1525.169721,7.888913,0.818182,0.489477,24.0
1963-08-04,1963,6,germany,DNF,0,26,1525.169721,1516.796285,-8.373436,0.16,0.508893,24.0
1963-09-08,1963,7,italy,DNF,37,28,1516.796285,1514.008238,-2.788047,0.37037,0.486539,24.0
1963-10-06,1963,8,united-states,5,106,21,1514.008238,1522.012961,8.004723,0.8,0.46647,24.0
1963-10-27,1963,9,mexico,DNF,36,22,1522.012961,1520.721896,-1.291065,0.428571,0.482366,24.0
1963-12-28,1963,10,south-africa,5,84,21,1520.721896,1528.412264,7.690368,0.8,0.479568,24.0
1964-05-10,1964,1,monaco,10,67,20,1528.412264,1529.388264,0.976001,0.526316,0.485649,24.0
1964-05-24,1964,2,netherlands,DNF,25,18,1529.388264,1522.280115,-7.108149,0.176471,0.472643,24.0
1964-06-14,1964,3,belgium,DNF,11,20,1522.280115,1519.688646,-2.591469,0.368421,0.476399,24.0
1964-06-28,1964,4,france,9,55,18,1519.688646,1521.199141,1.510494,0.529412,0.466475,24.0
1964-07-11,1964,5,great-britain,5,78,25,1521.199141,1529.577324,8.378184,0.833333,0.484242,24.0
1964-08-02,1964,6,germany,3,15,24,1529.577324,1539.713876,10.136552,0.913043,0.490687,24.0
1964-08-23,1964,7,austria,1,105,20,1539.713876,1551.830658,12.116781,1.0,0.495134,24.0
1964-09-06,1964,8,italy,3,77,25,1551.830658,1561.067465,9.236807,0.916667,0.5318,24.0
1964-10-04,1964,9,united-states,DNF,58,19,1561.067465,1557.764264,-3.303201,0.388889,0.526522,24.0
1964-10-25,1964,10,mexico,3,65,19,1557.764264,1566.5786,8.814336,0.888889,0.521625,24.0
1965-01-01,1965,1,south-africa,15,66,28,1566.5786,1564.706225,-1.872375,0.481481,0.559497,24.0
1965-05-30,1965,2,monaco,2,100,17,1564.706225,1574.174654,9.468429,0.9375,0.542982,24.0
1965-06-13,1965,3,belgium,9,30,21,1574.174654,1575.388514,1.21386,0.6,0.549423,24.0
1965-06-27,1965,4,france,8,36,17,1575.388514,1575.947152,0.558639,0.5625,0.539223,24.0
1965-07-10,1965,5,great-britain,DNF,2,24,1575.947152,1566.681691,-9.265461,0.173913,0.559974,24.0
1965-07-18,1965,6,netherlands,9,79,17,1566.681691,1566.190352,-0.491339,0.5,0.520472,24.0
1965-08-01,1965,7,germany,6,15,22,1566.190352,1571.344897,5.154545,0.761905,0.547132,24.0
1965-09-12,1965,8,italy,4,76,23,1571.344897,1578.881883,7.536986,0.863636,0.549595,24.0
1965-10-03,1965,9,united-states,4,109,18,1578.881883,1585.687726,6.805842,0.823529,0.539953,24.0
1965-10-24,1965,10,mexico,8,62,19,1585.687726,1587.063945,1.376219,0.611111,0.553769,24.0
1966-05-22,1966,1,monaco,2,100,17,1587.063945,1596.510167,9.446222,0.9375,0.543907,24.0
1966-06-12,1966,2,belgium,3,27,19,1596.510167,1604.539004,8.028837,0.888889,0.554354,24.0
1966-07-03,1966,3,france,NC,37,18,1604.539004,1600.283023,-4.255981,0.411765,0.589097,24.0
1966-07-24,1966,5,netherlands,6,87,18,1600.283023,1603.520367,3.237344,0.705882,0.570993,24.0
1966-08-07,1966,6,germany,6,15,30,1603.520367,1608.818975,5.298608,0.827586,0.606811,24.0
1966-09-04,1966,7,italy,DNF,33,22,1608.818975,1604.884697,-3.934277,0.428571,0.5925,24.0
1966-10-02,1966,8,united-states,DNF,34,19,1604.884697,1596.479584,-8.405113,0.222222,0.572435,24.0
1967-05-07,1967,2,monaco,DNF,81,19,1596.479584,1598.86658,2.386995,0.666667,0.567209,24.0
