date,year,round,grandPrixId,careerRaceNumber,constructorId,constructorName,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
2003-03-09,2003,1,australia,698,jordan,Jordan,DNF,6,20,1000.0,982.965695,-17.034305,0.052632,0.393318,50.0
2003-03-23,2003,2,malaysia,699,jordan,Jordan,10,55,20,982.965695,990.777002,7.811306,0.526316,0.37009,50.0
2003-04-06,2003,3,brazil,700,jordan,Jordan,DNF,17,20,990.777002,978.368458,-12.408544,0.131579,0.37975,50.0
2003-04-20,2003,4,san-marino,701,jordan,Jordan,DNF,51,20,978.368458,968.191782,-10.176676,0.157895,0.361428,50.0
2003-05-04,2003,5,spain,702,jordan,Jordan,8,63,20,968.191782,982.301154,14.109372,0.631579,0.349392,50.0
2003-05-18,2003,6,austria,703,jordan,Jordan,11,68,20,982.301154,987.595614,5.29446,0.473684,0.367795,50.0
2003-06-01,2003,7,monaco,704,jordan,Jordan,12,76,20,987.595614,989.871539,2.275924,0.421053,0.375534,50.0
2003-06-15,2003,8,canada,705,jordan,Jordan,DNF,20,20,989.871539,977.493077,-12.378461,0.131579,0.379148,50.0
2003-06-29,2003,9,europe,706,jordan,Jordan,11,58,20,977.493077,983.003339,5.510261,0.473684,0.363479,50.0
2003-07-06,2003,10,france,707,jordan,Jordan,15,67,20,983.003339,977.622846,-5.380493,0.263158,0.370768,50.0
2003-07-20,2003,11,great-britain,708,jordan,Jordan,13,59,20,977.622846,977.819632,0.196786,0.368421,0.364485,50.0
2003-08-03,2003,12,germany,709,jordan,Jordan,DNF,0,20,977.819632,962.27581,-15.543823,0.052632,0.363508,50.0
2003-09-28,2003,15,united-states,712,jordan,Jordan,DNF,48,20,962.27581,963.546814,1.271004,0.368421,0.343001,50.0
2003-10-12,2003,16,japan,713,jordan,Jordan,14,51,20,963.546814,962.228293,-1.318521,0.315789,0.34216,50.0
