date,year,round,grandPrixId,careerRaceNumber,constructorId,constructorName,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1978-03-04,1978,3,south-africa,300,martini,Martini,DNQ,,30,1000.0,982.568876,-17.431124,0.051724,0.400347,50.0
1978-05-07,1978,5,monaco,302,martini,Martini,DNPQ,,30,982.568876,975.316669,-7.252208,0.224138,0.369182,50.0
1978-05-21,1978,6,belgium,303,martini,Martini,9,68,32,975.316669,993.861118,18.544449,0.741935,0.371047,50.0
1978-07-02,1978,9,france,306,martini,Martini,14,53,29,993.861118,1001.639569,7.778452,0.535714,0.380145,50.0
1978-07-30,1978,11,germany,308,martini,Martini,DNPQ,,30,1001.639569,993.303805,-8.335765,0.224138,0.390853,50.0
1978-08-13,1978,12,austria,309,martini,Martini,9,52,31,993.303805,1010.681551,17.377747,0.733333,0.385778,50.0
1978-08-27,1978,13,netherlands,310,martini,Martini,DNF,40,33,1010.681551,1017.267711,6.58616,0.546875,0.415152,50.0
1978-10-01,1978,15,united-states,312,surtees,Surtees,9,58,27,1017.267711,1030.964138,13.696427,0.692308,0.418379,50.0
1978-10-08,1978,16,canada,313,surtees,Surtees,DNF,37,28,1030.964138,1029.535926,-1.428212,0.407407,0.435972,50.0
1979-01-21,1979,1,argentina,314,renault,Renault,DNF,6,26,1029.535926,1022.755083,-6.780843,0.28,0.415617,50.0
1979-02-04,1979,2,brazil,315,renault,Renault,DNF,28,26,1022.755083,1018.426457,-4.328627,0.32,0.406573,50.0
1979-03-03,1979,3,south-africa,316,renault,Renault,DNF,67,26,1018.426457,1020.38781,1.961353,0.44,0.400773,50.0
1979-04-08,1979,4,united-states-west,317,renault,Renault,DNS,,26,1020.38781,1001.220704,-19.167106,0.02,0.403342,50.0
1979-04-29,1979,5,spain,318,renault,Renault,9,74,27,1001.220704,1016.721091,15.500388,0.692308,0.3823,50.0
1979-05-13,1979,6,belgium,319,renault,Renault,DNF,22,28,1016.721091,1014.985673,-1.735418,0.37037,0.405079,50.0
1979-05-27,1979,7,monaco,320,renault,Renault,DNF,8,25,1014.985673,1010.578031,-4.407642,0.291667,0.37982,50.0
1979-07-01,1979,8,france,321,renault,Renault,3,80,27,1010.578031,1036.619948,26.041917,0.923077,0.402239,50.0
1979-07-14,1979,9,great-britain,322,renault,Renault,2,68,26,1036.619948,1062.854541,26.234593,0.96,0.435308,50.0
1979-07-29,1979,10,germany,323,renault,Renault,DNF,9,26,1062.854541,1050.901344,-11.953197,0.24,0.479064,50.0
1979-08-12,1979,11,austria,324,renault,Renault,6,53,26,1050.901344,1067.689377,16.788033,0.8,0.464239,50.0
1979-08-26,1979,12,netherlands,325,renault,Renault,DNF,1,26,1067.689377,1050.694089,-16.995288,0.14,0.479906,50.0
1979-09-09,1979,13,italy,326,renault,Renault,DNF,13,28,1050.694089,1041.685012,-9.009077,0.277778,0.457959,50.0
1979-09-30,1979,14,canada,327,renault,Renault,DNF,14,29,1041.685012,1030.345136,-11.339876,0.232143,0.45894,50.0
1979-10-07,1979,15,united-states,328,renault,Renault,2,59,30,1030.345136,1056.363293,26.018157,0.965517,0.445154,50.0
1980-01-13,1980,1,argentina,329,renault,Renault,DNF,2,28,1056.363293,1044.532218,-11.831075,0.222222,0.458844,50.0
1980-01-27,1980,2,brazil,330,renault,Renault,1,40,28,1044.532218,1072.429329,27.897111,1.0,0.442058,50.0
1980-03-01,1980,3,south-africa,331,renault,Renault,1,78,28,1072.429329,1098.501151,26.071822,1.0,0.478564,50.0
1980-03-30,1980,4,united-states-west,332,renault,Renault,9,78,27,1098.501151,1107.592227,9.091076,0.692308,0.510486,50.0
