date,year,round,grandPrixId,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1984-06-17,1984,7,canada,NC,56,27,1500.0,1501.299382,1.299382,0.5,0.445859,24.0
1984-06-24,1984,8,detroit,DNQ,,27,1501.299382,1492.440136,-8.859246,0.076923,0.446058,24.0
1984-07-08,1984,9,dallas,DNF,15,27,1492.440136,1488.945986,-3.49415,0.288462,0.434051,24.0
1984-07-22,1984,10,great-britain,NC,62,28,1488.945986,1492.014259,3.068273,0.555556,0.427711,24.0
1984-08-05,1984,11,germany,9,40,27,1492.014259,1498.427494,6.413236,0.692308,0.42509,24.0
1984-08-19,1984,12,austria,NC,23,28,1498.427494,1496.773362,-1.654133,0.37037,0.439293,24.0
1984-08-26,1984,13,netherlands,DNF,53,27,1496.773362,1497.41331,0.639949,0.461538,0.434874,24.0
1984-09-09,1984,14,italy,8,48,27,1497.41331,1504.609181,7.19587,0.730769,0.430941,24.0
1985-08-04,1985,9,germany,DNF,32,27,1504.609181,1504.790355,0.181174,0.461538,0.45399,24.0
1985-08-18,1985,10,austria,9,48,27,1504.790355,1510.474851,5.684497,0.692308,0.455454,24.0
1985-08-25,1985,11,netherlands,NC,56,27,1510.474851,1514.116258,3.641407,0.615385,0.463659,24.0
1985-09-08,1985,12,italy,DNF,26,26,1514.116258,1510.946153,-3.170105,0.32,0.452088,24.0
1985-09-15,1985,13,belgium,NC,37,25,1510.946153,1511.108856,0.162703,0.458333,0.451554,24.0
1985-10-06,1985,14,europe,DNQ,,27,1511.108856,1500.408482,-10.700374,0.0,0.445849,24.0
1985-10-19,1985,15,south-africa,DNF,1,21,1500.408482,1493.972545,-6.435937,0.15,0.418164,24.0
1985-11-03,1985,16,australia,7,78,25,1493.972545,1502.080336,8.107791,0.75,0.412175,24.0
1986-04-27,1986,3,san-marino,DNF,7,26,1502.080336,1493.778457,-8.301879,0.08,0.425912,24.0
1986-05-11,1986,4,monaco,DNQ,,26,1493.778457,1486.235257,-7.5432,0.1,0.4143,24.0
1986-05-25,1986,5,belgium,DNF,25,25,1486.235257,1485.956307,-0.27895,0.395833,0.407456,24.0
1986-06-15,1986,6,canada,12,63,25,1485.956307,1489.142433,3.186125,0.541667,0.408911,24.0
1986-06-22,1986,7,detroit,DNS,,26,1489.142433,1479.076844,-10.065588,0.0,0.4194,24.0
1986-07-06,1986,8,france,DNF,32,26,1479.076844,1478.056905,-1.01994,0.36,0.402497,24.0
1986-07-13,1986,9,great-britain,DNF,24,26,1478.056905,1477.065588,-0.991317,0.36,0.401305,24.0
1986-07-27,1986,10,germany,NC,38,26,1477.065588,1478.759522,1.693935,0.48,0.409419,24.0
1986-08-10,1986,11,hungary,DNF,2,26,1478.759522,1469.83232,-8.927203,0.04,0.411967,24.0
1986-08-17,1986,12,austria,8,48,26,1469.83232,1477.523338,7.691018,0.72,0.399541,24.0
1986-09-07,1986,13,italy,DNF,1,27,1477.523338,1469.523113,-8.000225,0.076923,0.410266,24.0
1986-09-21,1986,14,portugal,DNF,9,27,1469.523113,1461.748464,-7.774649,0.076923,0.400867,24.0
1986-10-12,1986,15,mexico,DNS,,26,1461.748464,1452.909248,-8.839216,0.02,0.388301,24.0
1986-10-26,1986,16,australia,DNF,29,26,1452.909248,1447.714871,-5.194377,0.16,0.376432,24.0
