date,year,round,grandPrixId,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1987-04-12,1987,1,brazil,12,55,23,1500.0,1501.417104,1.417104,0.5,0.440954,24.0
1987-05-03,1987,2,san-marino,13,53,27,1501.417104,1503.449218,2.032114,0.538462,0.45379,24.0
1987-05-17,1987,3,belgium,10,38,26,1503.449218,1507.914666,4.465448,0.64,0.45394,24.0
1987-05-31,1987,4,monaco,13,71,26,1507.914666,1509.347556,1.43289,0.52,0.460296,24.0
1987-06-21,1987,5,detroit,12,58,26,1509.347556,1511.692205,2.344649,0.56,0.462306,24.0
1987-07-05,1987,6,france,9,74,26,1511.692205,1516.831257,5.139052,0.68,0.465873,24.0
1987-07-12,1987,7,great-britain,9,59,26,1516.831257,1521.791237,4.959979,0.68,0.473334,24.0
1987-07-26,1987,8,germany,DNF,10,26,1521.791237,1515.545043,-6.246193,0.22,0.480258,24.0
1987-08-09,1987,9,hungary,13,71,26,1515.545043,1516.70788,1.162837,0.52,0.471548,24.0
1987-08-16,1987,10,austria,NC,45,26,1516.70788,1514.947213,-1.760667,0.4,0.473361,24.0
1987-09-06,1987,11,italy,DNQ,,28,1514.947213,1503.99528,-10.951934,0.018519,0.474849,24.0
1987-09-20,1987,12,portugal,DNQ,,27,1503.99528,1493.023193,-10.972087,0.0,0.45717,24.0
1987-09-27,1987,13,spain,DNF,10,28,1493.023193,1485.030819,-7.992374,0.111111,0.444127,24.0
1987-10-18,1987,14,mexico,DNQ,,27,1485.030819,1474.72258,-10.308239,0.0,0.42951,24.0
