date,year,round,grandPrixId,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1989-07-09,1989,7,france,11,77,39,1500.0,1506.429313,6.429313,0.736842,0.468954,24.0
1989-07-16,1989,8,great-britain,DNF,46,39,1506.429313,1509.557779,3.128466,0.605263,0.47491,24.0
1990-03-11,1990,1,united-states,8,71,35,1509.557779,1517.436115,7.878335,0.794118,0.465854,24.0
1990-03-25,1990,2,brazil,DNF,13,35,1517.436115,1513.885712,-3.550402,0.323529,0.471463,24.0
1990-05-13,1990,3,san-marino,13,56,35,1513.885712,1518.328891,4.443179,0.647059,0.461926,24.0
1990-05-27,1990,4,monaco,6,76,35,1518.328891,1527.563804,9.234913,0.852941,0.468153,24.0
1990-06-10,1990,5,canada,9,67,35,1527.563804,1534.372758,6.808954,0.764706,0.480999,24.0
1990-06-24,1990,6,mexico,DNF,12,35,1534.372758,1531.774433,-2.598325,0.382353,0.490616,24.0
1990-07-08,1990,7,france,8,79,35,1531.774433,1539.143489,7.369057,0.794118,0.487074,24.0
1990-07-15,1990,8,great-britain,4,64,35,1539.143489,1549.087122,9.943633,0.911765,0.497447,24.0
1990-07-29,1990,9,germany,DNF,35,35,1549.087122,1552.343298,3.256176,0.647059,0.511385,24.0
1990-08-12,1990,10,hungary,6,77,35,1552.343298,1560.430812,8.087514,0.852941,0.515961,24.0
1990-08-26,1990,11,belgium,9,43,33,1560.430812,1565.95849,5.527678,0.75,0.51968,24.0
1990-09-09,1990,12,italy,DNF,10,33,1565.95849,1560.05558,-5.90291,0.28125,0.527205,24.0
1990-09-23,1990,13,portugal,DNF,24,33,1560.05558,1557.346668,-2.708912,0.40625,0.519121,24.0
1990-09-30,1990,14,spain,DNF,20,33,1557.346668,1554.562607,-2.784061,0.40625,0.522253,24.0
1990-10-21,1990,15,japan,DNF,24,30,1554.562607,1554.452902,-0.109705,0.5,0.504571,24.0
1990-11-04,1990,16,australia,DNF,21,30,1554.452902,1548.148898,-6.304004,0.241379,0.504046,24.0
1991-03-10,1991,1,united-states,DNF,4,34,1548.148898,1541.778051,-6.370847,0.242424,0.507876,24.0
1991-03-24,1991,2,brazil,DNF,33,34,1541.778051,1541.432426,-0.345625,0.484848,0.49925,24.0
1991-04-28,1991,3,san-marino,DNF,17,34,1541.432426,1540.765803,-0.666623,0.469697,0.497473,24.0
1991-05-12,1991,4,monaco,9,76,34,1540.765803,1547.037073,6.27127,0.757576,0.496273,24.0
1991-06-02,1991,5,canada,DNF,29,34,1547.037073,1548.052317,1.015244,0.545455,0.503153,24.0
1991-06-16,1991,6,mexico,6,66,34,1548.052317,1556.311299,8.258982,0.848485,0.504361,24.0
1991-07-07,1991,7,france,DNF,43,34,1556.311299,1557.024832,0.713533,0.545455,0.515724,24.0
1991-07-14,1991,8,great-britain,DNF,21,34,1557.024832,1552.259008,-4.765825,0.318182,0.516758,24.0
1991-07-28,1991,9,germany,DNF,9,34,1552.259008,1546.606664,-5.652344,0.272727,0.508242,24.0
1991-08-11,1991,10,hungary,DNF,38,34,1546.606664,1542.598323,-4.008341,0.333333,0.500348,24.0
1991-08-25,1991,11,belgium,DNF,21,34,1542.598323,1540.252331,-2.345992,0.393939,0.491689,24.0
1991-09-08,1991,12,italy,DNF,21,34,1540.252331,1536.48224,-3.770091,0.333333,0.49042,24.0
1991-09-22,1991,13,portugal,DNQ,,34,1536.48224,1525.985381,-10.496859,0.045455,0.482824,24.0
1991-09-29,1991,14,spain,DNF,0,33,1525.985381,1520.442834,-5.542547,0.234375,0.465314,24.0
1991-10-20,1991,15,japan,DNQ,,32,1520.442834,1510.847454,-9.59538,0.048387,0.448195,24.0
1994-03-27,1994,1,brazil,DNF,33,28,1510.847454,1509.55306,-1.294394,0.407407,0.46134,24.0
1994-04-17,1994,2,pacific,10,78,28,1509.55306,1514.323245,4.770185,0.666667,0.467909,24.0
1994-05-01,1994,3,san-marino,12,55,28,1514.323245,1517.303586,2.980341,0.592593,0.468412,24.0
1994-05-15,1994,4,monaco,DNF,34,26,1517.303586,1512.727158,-4.576429,0.28,0.470685,24.0
1994-05-29,1994,5,spain,8,62,27,1512.727158,1518.947944,6.220786,0.730769,0.47157,24.0
1994-06-12,1994,6,canada,13,66,27,1518.947944,1520.415021,1.467077,0.538462,0.477333,24.0
1994-07-03,1994,7,france,DNF,40,28,1520.415021,1518.810488,-1.604534,0.407407,0.474263,24.0
1994-07-10,1994,8,great-britain,13,58,28,1518.810488,1520.566819,1.756331,0.555556,0.482375,24.0
1994-07-31,1994,9,germany,3,45,28,1520.566819,1531.156386,10.589567,0.925926,0.484694,24.0
1994-08-14,1994,10,hungary,10,75,28,1531.156386,1535.167901,4.011515,0.666667,0.49952,24.0
1994-08-28,1994,11,belgium,10,42,28,1535.167901,1539.132181,3.96428,0.666667,0.501488,24.0
1994-09-11,1994,12,italy,7,52,28,1539.132181,1545.312313,6.180132,0.777778,0.520272,24.0
1994-09-25,1994,13,portugal,10,70,28,1545.312313,1548.63689,3.324577,0.666667,0.528143,24.0
1994-10-16,1994,14,europe,18,66,28,1548.63689,1545.167501,-3.46939,0.37037,0.514928,24.0
