date,year,round,grandPrixId,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1966-08-07,1966,6,germany,DNS,,30,1500.0,1489.854283,-10.145717,0.034483,0.457221,24.0
1967-07-15,1967,6,great-britain,DNF,29,21,1489.854283,1486.740685,-3.113598,0.3,0.429733,24.0
1968-05-26,1968,3,monaco,DNQ,,18,1486.740685,1477.141218,-9.599468,0.029412,0.42939,24.0
1968-06-23,1968,5,netherlands,5,87,19,1477.141218,1485.866627,8.725409,0.777778,0.414219,24.0
1968-07-20,1968,7,great-britain,NC,52,20,1485.866627,1486.975073,1.108446,0.473684,0.427499,24.0
1968-08-04,1968,8,germany,DNS,,21,1486.975073,1476.60065,-10.374423,0.0,0.432268,24.0
1968-09-08,1968,9,italy,DNQ,,24,1476.60065,1469.011893,-7.588757,0.108696,0.424894,24.0
1969-05-18,1969,3,monaco,DNF,15,16,1469.011893,1465.36548,-3.646413,0.233333,0.385267,24.0
1969-06-21,1969,4,netherlands,DNF,54,15,1465.36548,1463.049553,-2.315928,0.285714,0.382211,24.0
1969-07-06,1969,5,france,7,36,13,1463.049553,1465.935149,2.885596,0.5,0.379767,24.0
1969-09-07,1969,8,italy,DNF,9,16,1465.935149,1461.527927,-4.407222,0.2,0.383634,24.0
1969-09-20,1969,9,canada,DNF,0,20,1461.527927,1453.373117,-8.154811,0.052632,0.392415,24.0
1969-10-05,1969,10,united-states,6,98,18,1453.373117,1461.362343,7.989226,0.705882,0.372998,24.0
1969-10-19,1969,11,mexico,11,60,17,1461.362343,1461.039351,-0.322992,0.375,0.388458,24.0
1970-06-21,1970,5,netherlands,DNQ,,24,1461.039351,1452.845034,-8.194317,0.065217,0.406647,24.0
1970-07-05,1970,6,france,DNQ,,23,1452.845034,1444.590365,-8.254669,0.045455,0.389399,24.0
1970-08-02,1970,8,germany,DNQ,,25,1444.590365,1436.972444,-7.617921,0.0625,0.379913,24.0
1970-08-16,1970,9,austria,DNF,13,24,1436.972444,1431.653493,-5.318951,0.152174,0.373797,24.0
1970-09-06,1970,10,italy,DNQ,,27,1431.653493,1427.573158,-4.080335,0.192308,0.362322,24.0
1971-09-05,1971,9,italy,DNF,5,24,1427.573158,1422.356672,-5.216486,0.152174,0.369527,24.0
