date,year,round,grandPrixId,careerRaceNumber,constructorId,constructorName,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1965-01-01,1965,1,south-africa,132,lotus,Lotus,DNPQ,,28,1000.0,989.190489,-10.809511,0.222222,0.438412,50.0
1967-01-02,1967,1,south-africa,151,brabham,Brabham,NC,63,18,989.190489,1002.256676,13.066187,0.647059,0.385735,50.0
1968-01-01,1968,1,south-africa,162,brabham,Brabham,DNF,3,23,1002.256676,983.467124,-18.789552,0.045455,0.421246,50.0
1970-03-07,1970,1,south-africa,185,lotus,Lotus,12,73,23,983.467124,988.453457,4.986333,0.5,0.400273,50.0
1971-03-06,1971,1,south-africa,198,brabham,Brabham,DNF,31,25,988.453457,978.499677,-9.95378,0.229167,0.428242,50.0
1971-06-20,1971,4,netherlands,201,lotus,Lotus,DNS,,25,978.499677,958.379975,-20.119702,0.0,0.402394,50.0
1971-07-17,1971,6,great-britain,203,lotus,Lotus,DNF,1,24,958.379975,943.969012,-14.410963,0.086957,0.375176,50.0
1972-03-04,1972,2,south-africa,210,lotus,Lotus,DNF,2,27,943.969012,927.591256,-16.377756,0.038462,0.366017,50.0
1972-07-02,1972,6,france,214,lotus,Lotus,DNQ,,29,927.591256,917.037775,-10.553481,0.142857,0.353927,50.0
1972-07-15,1972,7,great-britain,215,lotus,Lotus,DNF,21,27,917.037775,909.912857,-7.124918,0.192308,0.334806,50.0
1972-07-30,1972,8,germany,216,lotus,Lotus,DNF,4,27,909.912857,897.777158,-12.135699,0.076923,0.319637,50.0
1973-03-03,1973,3,south-africa,223,lotus,Lotus,DNF,3,25,897.777158,888.782418,-8.994741,0.125,0.304895,50.0
1974-03-30,1974,3,south-africa,238,mclaren,McLaren,19,71,27,888.782418,889.138872,0.356454,0.307692,0.300563,50.0
1975-03-01,1975,3,south-africa,253,mclaren,McLaren,14,76,28,889.138872,900.971776,11.832904,0.518519,0.28186,50.0
