date,year,round,grandPrixId,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1983-03-13,1983,1,brazil,DNF,17,28,1500.0,1494.600963,-5.399037,0.222222,0.447182,24.0
1983-03-27,1983,2,united-states-west,DNQ,,28,1494.600963,1484.797973,-9.802991,0.018519,0.426976,24.0
1983-04-17,1983,3,france,DNF,36,29,1484.797973,1486.112063,1.31409,0.482143,0.427389,24.0
1983-05-01,1983,4,san-marino,DNF,20,28,1486.112063,1482.534816,-3.577247,0.277778,0.42683,24.0
1983-05-15,1983,5,monaco,DNQ,,28,1482.534816,1474.631962,-7.902854,0.092593,0.421878,24.0
1983-05-22,1983,6,belgium,DNF,19,28,1474.631962,1471.924565,-2.707397,0.296296,0.409104,24.0
1983-06-05,1983,7,detroit,DNQ,,27,1471.924565,1462.33038,-9.594186,0.0,0.399758,24.0
1983-06-12,1983,8,canada,DNF,26,28,1462.33038,1460.976998,-1.353382,0.333333,0.389724,24.0
1983-07-16,1983,9,great-britain,DNQ,,29,1460.976998,1452.488463,-8.488535,0.035714,0.389403,24.0
1983-08-07,1983,10,germany,DNQ,,29,1452.488463,1444.272046,-8.216417,0.035714,0.378065,24.0
1983-08-14,1983,11,austria,10,50,29,1444.272046,1451.747179,7.475133,0.678571,0.367108,24.0
1983-08-28,1983,12,netherlands,11,68,29,1451.747179,1458.118441,6.371262,0.642857,0.377388,24.0
1983-09-11,1983,13,italy,DNF,45,29,1458.118441,1461.710424,3.591983,0.535714,0.386048,24.0
1983-09-25,1983,14,europe,DNQ,,29,1461.710424,1453.203407,-8.507016,0.035714,0.390173,24.0
1983-10-15,1983,15,south-africa,DNF,28,26,1453.203407,1451.071155,-2.132252,0.28,0.368844,24.0
1984-06-03,1984,6,monaco,DNF,9,27,1451.071155,1453.145097,2.073942,0.461538,0.375124,24.0
1984-06-17,1984,7,canada,DNF,39,27,1453.145097,1454.171811,1.026714,0.423077,0.380297,24.0
1984-07-08,1984,9,dallas,7,64,27,1454.171811,1463.493817,9.322006,0.769231,0.380814,24.0
