date,year,round,grandPrixId,constructorId,constructorName,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1971-09-19,1971,10,canada,brabham,Brabham,DNS,,27,1000.0,980.081171,-19.918829,0.038462,0.436838,50.0
1971-10-03,1971,11,united-states,brabham,Brabham,DNF,30,32,980.081171,971.872947,-8.208224,0.258065,0.422229,50.0
