date,year,round,grandPrixId,careerRaceNumber,constructorId,constructorName,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1963-12-28,1963,10,south-africa,121,lds,LDS,DNF,2,21,1000.0,981.829617,-18.170383,0.05,0.413408,50.0
1965-01-01,1965,1,south-africa,132,lds,LDS,13,73,28,981.829617,988.974456,7.14484,0.555556,0.412659,50.0
1967-01-02,1967,1,south-africa,151,lds,LDS,DNF,56,18,988.974456,996.173455,7.198998,0.529412,0.385432,50.0
1968-01-01,1968,1,south-africa,162,lds,LDS,DNF,35,23,996.173455,993.723944,-2.449511,0.363636,0.412627,50.0
1969-03-01,1969,1,south-africa,174,brabham,Brabham,8,73,18,993.723944,1003.162801,9.438857,0.588235,0.399458,50.0
