date,year,round,grandPrixId,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1972-03-04,1972,2,south-africa,17,73,27,1500.0,1498.12627,-1.87373,0.384615,0.462687,24.0
1972-05-01,1972,3,spain,6,89,26,1498.12627,1506.335801,8.209531,0.8,0.457936,24.0
1972-05-14,1972,4,monaco,17,72,25,1506.335801,1503.213694,-3.122107,0.333333,0.463421,24.0
1972-06-04,1972,5,belgium,5,84,26,1503.213694,1512.057341,8.843647,0.84,0.471515,24.0
1972-07-02,1972,6,france,DNF,18,29,1512.057341,1506.385493,-5.671848,0.25,0.486327,24.0
1972-07-15,1972,7,great-britain,DNF,39,27,1506.385493,1502.370257,-4.015237,0.307692,0.474994,24.0
1972-07-30,1972,8,germany,NC,11,27,1502.370257,1501.417941,-0.952316,0.423077,0.462757,24.0
1972-08-13,1972,9,austria,NC,46,26,1501.417941,1500.015929,-1.402012,0.4,0.458417,24.0
1972-09-10,1972,10,italy,DNF,15,27,1500.015929,1494.556972,-5.458957,0.230769,0.458226,24.0
1972-09-24,1972,11,canada,9,78,25,1494.556972,1499.836474,5.279502,0.666667,0.446687,24.0
1972-10-08,1972,12,united-states,DNF,48,32,1499.836474,1497.984069,-1.852405,0.387097,0.46428,24.0
1973-01-28,1973,1,argentina,DNF,10,19,1497.984069,1489.486411,-8.497659,0.083333,0.437402,24.0
1973-02-11,1973,2,brazil,DNF,9,20,1489.486411,1485.520207,-3.966204,0.263158,0.428416,24.0
1973-03-03,1973,3,south-africa,DNF,69,25,1485.520207,1487.945732,2.425525,0.541667,0.440603,24.0
1973-04-29,1973,4,spain,DNF,13,22,1487.945732,1477.511567,-10.434165,0.0,0.434757,24.0
1973-05-20,1973,5,belgium,8,66,23,1477.511567,1483.874877,6.36331,0.681818,0.41668,24.0
1973-06-03,1973,6,monaco,DNF,31,26,1483.874877,1479.788667,-4.08621,0.26,0.430259,24.0
1973-06-17,1973,7,sweden,10,77,22,1479.788667,1483.487123,3.698456,0.571429,0.417326,24.0
1973-07-01,1973,8,france,13,51,25,1483.487123,1485.16136,1.674236,0.5,0.43024,24.0
1973-07-14,1973,9,great-britain,DNF,0,29,1485.16136,1479.483433,-5.677926,0.196429,0.433009,24.0
1973-07-29,1973,10,netherlands,7,69,24,1479.483433,1487.191815,7.708382,0.73913,0.417948,24.0
1973-08-05,1973,11,germany,4,14,23,1487.191815,1497.662193,10.470378,0.863636,0.427371,24.0
1973-08-19,1973,12,austria,3,54,25,1497.662193,1509.004221,11.342028,0.916667,0.444082,24.0
1973-09-09,1973,13,italy,DNF,17,25,1509.004221,1503.000637,-6.003584,0.208333,0.458483,24.0
1973-09-23,1973,14,canada,18,72,26,1503.000637,1499.649852,-3.350786,0.32,0.459616,24.0
1973-10-07,1973,15,united-states,DNF,32,28,1499.649852,1494.231357,-5.418495,0.222222,0.447993,24.0
1974-01-13,1974,1,argentina,DNF,21,26,1494.231357,1489.197258,-5.034099,0.24,0.449754,24.0
1974-01-27,1974,2,brazil,4,31,25,1489.197258,1499.672399,10.475141,0.875,0.438536,24.0
1974-03-30,1974,3,south-africa,11,77,27,1499.672399,1503.29181,3.619411,0.615385,0.464576,24.0
1974-04-28,1974,4,spain,13,78,28,1503.29181,1505.370326,2.078516,0.555556,0.468951,24.0
1974-05-12,1974,5,belgium,DNF,50,32,1505.370326,1498.552009,-6.818316,0.193548,0.477645,24.0
1974-05-26,1974,6,monaco,DNF,0,28,1498.552009,1491.9479,-6.604109,0.185185,0.460356,24.0
1974-06-09,1974,7,sweden,DNF,15,28,1491.9479,1489.069329,-2.878571,0.333333,0.453274,24.0
1974-07-07,1974,9,france,DNQ,,30,1489.069329,1481.185649,-7.88368,0.12069,0.449176,24.0
1974-07-20,1974,10,great-britain,9,74,35,1481.185649,1488.833868,7.648218,0.764706,0.44603,24.0
1974-08-04,1974,11,germany,12,14,32,1488.833868,1493.601471,4.767603,0.645161,0.446511,24.0
1974-08-18,1974,12,austria,DNF,41,31,1493.601471,1494.000828,0.399358,0.466667,0.450027,24.0
1974-09-08,1974,13,italy,5,51,31,1494.000828,1504.000813,9.999985,0.866667,0.450001,24.0
1974-09-22,1974,14,canada,8,79,30,1504.000813,1511.145613,7.1448,0.758621,0.460921,24.0
1974-10-06,1974,15,united-states,2,59,30,1511.145613,1523.076157,11.930544,0.965517,0.468411,24.0
1975-01-12,1975,1,argentina,DNF,46,23,1523.076157,1520.361792,-2.714365,0.363636,0.476735,24.0
1975-01-26,1975,2,brazil,1,40,23,1520.361792,1533.013252,12.65146,1.0,0.472856,24.0
1975-03-01,1975,3,south-africa,4,78,28,1533.013252,1542.253934,9.240682,0.888889,0.50386,24.0
1975-04-27,1975,4,spain,DNF,25,26,1542.253934,1545.74326,3.489326,0.66,0.514611,24.0
1975-05-11,1975,5,monaco,3,75,26,1545.74326,1555.422946,9.679686,0.92,0.51668,24.0
1975-05-25,1975,6,belgium,8,69,24,1555.422946,1559.414228,3.991282,0.695652,0.529349,24.0
1975-06-08,1975,7,sweden,DNF,41,26,1559.414228,1551.287831,-8.126397,0.2,0.5386,24.0
1975-06-22,1975,8,netherlands,5,74,25,1551.287831,1558.722213,7.434382,0.833333,0.523567,24.0
1975-07-06,1975,9,france,DNF,26,26,1558.722213,1552.546676,-6.175537,0.28,0.537314,24.0
1975-07-19,1975,10,great-britain,2,55,28,1552.546676,1562.810586,10.263911,0.962963,0.5353,24.0
1975-08-03,1975,11,germany,DNF,5,26,1562.810586,1559.335323,-3.475263,0.4,0.544803,24.0
1975-08-17,1975,12,austria,DNF,17,30,1559.335323,1553.703524,-5.6318,0.310345,0.545003,24.0
1975-09-07,1975,13,italy,DNF,6,28,1553.703524,1548.882406,-4.821117,0.333333,0.534213,24.0
1975-10-05,1975,14,united-states,DNF,2,24,1548.882406,1539.018578,-9.863829,0.108696,0.519689,24.0
1976-01-25,1976,1,brazil,10,39,22,1539.018578,1540.915864,1.897286,0.571429,0.492375,24.0
1976-03-06,1976,2,south-africa,DNF,22,25,1540.915864,1532.921047,-7.994817,0.166667,0.499784,24.0
1976-03-28,1976,3,united-states-west,9,77,27,1532.921047,1537.712703,4.791656,0.692308,0.492655,24.0
1976-05-02,1976,4,spain,6,74,30,1537.712703,1545.470194,7.757492,0.827586,0.504357,24.0
1976-05-16,1976,5,belgium,DNF,58,29,1545.470194,1546.018263,0.548069,0.535714,0.512878,24.0
1976-05-30,1976,6,monaco,9,76,25,1546.018263,1549.938484,3.920221,0.666667,0.503324,24.0
1976-06-13,1976,7,sweden,8,72,27,1549.938484,1555.087171,5.148687,0.730769,0.516241,24.0
1976-07-04,1976,8,france,4,54,30,1555.087171,1563.872072,8.784901,0.896552,0.530514,24.0
1976-07-18,1976,9,great-britain,8,73,30,1563.872072,1569.033588,5.161517,0.758621,0.543557,24.0
1976-08-01,1976,10,germany,4,14,28,1569.033588,1577.297151,8.263562,0.888889,0.544574,24.0
1976-08-15,1976,11,austria,DNF,40,25,1577.297151,1570.634843,-6.662308,0.291667,0.569263,24.0
1976-08-29,1976,12,netherlands,DNF,53,27,1570.634843,1568.060938,-2.573904,0.442308,0.549554,24.0
1976-09-12,1976,13,italy,DNF,4,29,1568.060938,1558.479537,-9.581401,0.142857,0.542082,24.0
1976-10-03,1976,14,canada,7,80,27,1558.479537,1564.309039,5.829503,0.769231,0.526335,24.0
1976-10-10,1976,15,united-states,DNF,31,27,1564.309039,1558.889792,-5.419247,0.307692,0.533494,24.0
1976-10-24,1976,16,japan,DNF,7,27,1558.889792,1550.851038,-8.038754,0.192308,0.527256,24.0
1977-01-09,1977,1,argentina,2,53,21,1550.851038,1561.885496,11.034458,0.95,0.490231,24.0
1977-01-23,1977,2,brazil,DNF,33,22,1561.885496,1565.01747,3.131974,0.642857,0.512358,24.0
1977-03-05,1977,3,south-africa,13,76,23,1565.01747,1563.490442,-1.527028,0.454545,0.518172,24.0
