date,year,round,grandPrixId,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1990-03-11,1990,1,united-states,DNQ,,35,1500.0,1490.550422,-9.449578,0.058824,0.452556,24.0
1990-03-25,1990,2,brazil,14,64,35,1490.550422,1494.957693,4.407271,0.617647,0.434011,24.0
1990-10-21,1990,15,japan,DNF,18,30,1494.957693,1495.564934,0.607241,0.448276,0.422974,24.0
1990-11-04,1990,16,australia,DNF,20,30,1495.564934,1490.37215,-5.192783,0.206897,0.423263,24.0
1991-03-10,1991,1,united-states,DNF,15,34,1490.37215,1487.36898,-3.003171,0.30303,0.428162,24.0
1991-03-24,1991,2,brazil,8,69,34,1487.36898,1496.096487,8.727508,0.787879,0.424233,24.0
1991-04-28,1991,3,san-marino,DNF,10,34,1496.096487,1495.113312,-0.983175,0.393939,0.434905,24.0
1991-05-12,1991,4,monaco,DNF,49,34,1495.113312,1499.264253,4.150941,0.606061,0.433105,24.0
1991-06-02,1991,5,canada,DNF,20,34,1499.264253,1497.50765,-1.756603,0.363636,0.436828,24.0
1991-06-16,1991,6,mexico,7,66,34,1497.50765,1506.723037,9.215387,0.818182,0.434207,24.0
1991-07-07,1991,7,france,DNF,8,34,1506.723037,1503.999741,-2.723296,0.333333,0.446804,24.0
1991-07-14,1991,8,great-britain,11,57,34,1503.999741,1510.088884,6.089143,0.69697,0.443255,24.0
1991-07-28,1991,9,germany,DNF,14,34,1510.088884,1507.294458,-2.794426,0.333333,0.449768,24.0
1991-08-11,1991,10,hungary,13,75,34,1507.294458,1511.863768,4.56931,0.636364,0.445976,24.0
1991-08-25,1991,11,belgium,DNF,29,34,1511.863768,1513.447544,1.583776,0.515152,0.449161,24.0
1991-09-08,1991,12,italy,9,52,34,1513.447544,1520.747902,7.300358,0.757576,0.453394,24.0
1991-09-22,1991,13,portugal,9,70,34,1520.747902,1527.863441,7.115539,0.757576,0.461095,24.0
1991-09-29,1991,14,spain,14,62,33,1527.863441,1530.883713,3.020272,0.59375,0.467905,24.0
1991-10-20,1991,15,japan,DNF,15,32,1530.883713,1530.619357,-0.264357,0.451613,0.462628,24.0
1991-11-03,1991,16,australia,6,14,32,1530.619357,1539.346308,8.726951,0.83871,0.475087,24.0
1992-03-01,1992,1,south-africa,DNF,55,32,1539.346308,1538.910387,-0.435921,0.483871,0.502034,24.0
1992-03-22,1992,2,mexico,DNF,29,30,1538.910387,1536.138629,-2.771758,0.37931,0.4948,24.0
1992-04-05,1992,3,brazil,7,69,31,1536.138629,1543.513298,7.374669,0.8,0.492722,24.0
1992-05-03,1992,4,spain,DNF,26,32,1543.513298,1541.492217,-2.02108,0.419355,0.503567,24.0
1992-05-17,1992,5,san-marino,DNF,24,32,1541.492217,1537.603876,-3.888341,0.33871,0.500724,24.0
1992-05-31,1992,6,monaco,DNF,1,32,1537.603876,1531.52146,-6.082416,0.241935,0.495369,24.0
1992-06-14,1992,7,canada,11,67,31,1531.52146,1535.904634,4.383174,0.666667,0.484034,24.0
1992-07-05,1992,8,france,8,68,30,1535.904634,1542.435949,6.531314,0.758621,0.486483,24.0
1992-07-12,1992,9,great-britain,17,53,32,1542.435949,1542.024202,-0.411747,0.483871,0.501027,24.0
1992-07-26,1992,10,germany,12,44,32,1542.024202,1545.497257,3.473055,0.645161,0.500451,24.0
1992-08-16,1992,11,hungary,DNQ,,31,1545.497257,1534.687612,-10.809645,0.05,0.500402,24.0
1992-08-30,1992,12,belgium,16,42,30,1534.687612,1534.768242,0.080629,0.482759,0.479399,24.0
1992-09-13,1992,13,italy,DNF,12,28,1534.768242,1529.727607,-5.040634,0.259259,0.469286,24.0
1992-09-27,1992,14,portugal,14,68,26,1529.727607,1530.591599,0.863991,0.48,0.444,24.0
1992-10-25,1992,15,japan,14,51,26,1530.591599,1531.168751,0.577152,0.48,0.455952,24.0
1992-11-08,1992,16,australia,10,79,26,1531.168751,1535.575226,4.406475,0.64,0.456397,24.0
1994-03-27,1994,1,brazil,DNF,5,28,1535.575226,1527.646584,-7.928642,0.166667,0.497027,24.0
1994-04-17,1994,2,pacific,DNF,69,28,1527.646584,1529.12361,1.477026,0.555556,0.494013,24.0
1994-05-01,1994,3,san-marino,DNF,40,28,1529.12361,1528.035768,-1.087842,0.444444,0.489771,24.0
1994-05-15,1994,4,monaco,DNF,0,26,1528.035768,1519.723884,-8.311884,0.14,0.486329,24.0
1994-05-29,1994,5,spain,DNF,24,27,1519.723884,1514.623557,-5.100327,0.269231,0.481744,24.0
1994-06-12,1994,6,canada,DNF,50,27,1514.623557,1511.625965,-2.997592,0.346154,0.471054,24.0
1994-07-03,1994,7,france,DNF,28,28,1511.625965,1506.76835,-4.857615,0.259259,0.46166,24.0
1994-07-10,1994,8,great-britain,DNF,5,28,1506.76835,1500.942398,-5.825952,0.222222,0.46497,24.0
1994-07-31,1994,9,germany,5,45,28,1500.942398,1510.434738,9.492341,0.851852,0.456338,24.0
1994-08-14,1994,10,hungary,DNF,30,28,1510.434738,1505.832749,-4.60199,0.277778,0.469527,24.0
1994-08-28,1994,11,belgium,6,43,28,1505.832749,1514.369612,8.536863,0.814815,0.459112,24.0
1994-09-11,1994,12,italy,DNF,0,28,1514.369612,1505.410594,-8.959018,0.111111,0.484404,24.0
1994-09-25,1994,13,portugal,9,70,28,1505.410594,1511.007819,5.597225,0.703704,0.470486,24.0
1994-10-16,1994,14,europe,11,68,28,1511.007819,1515.050495,4.042676,0.62963,0.461185,24.0
1994-11-06,1994,15,japan,DNF,13,28,1515.050495,1514.052544,-0.997952,0.425926,0.467507,24.0
1994-11-13,1994,16,australia,DNF,17,28,1514.052544,1506.385719,-7.666825,0.148148,0.467599,24.0
1995-03-26,1995,1,brazil,DNF,62,26,1506.385719,1509.593616,3.207897,0.6,0.466338,24.0
1995-04-09,1995,2,argentina,DNF,43,26,1509.593616,1508.847819,-0.745797,0.44,0.471075,24.0
1995-04-30,1995,3,san-marino,13,59,26,1508.847819,1510.250756,1.402937,0.52,0.461544,24.0
1995-05-14,1995,4,spain,11,63,26,1510.250756,1513.689961,3.439205,0.6,0.4567,24.0
1995-05-28,1995,5,monaco,9,74,26,1513.689961,1518.708473,5.018512,0.68,0.470895,24.0
1995-06-11,1995,6,canada,6,67,24,1518.708473,1526.162377,7.453904,0.782609,0.472029,24.0
1995-07-02,1995,7,france,14,69,24,1526.162377,1525.011959,-1.150418,0.434783,0.482717,24.0
1995-10-22,1995,15,pacific,DNF,53,24,1525.011959,1518.460636,-6.551323,0.217391,0.490363,24.0
1995-10-29,1995,16,japan,DNF,0,24,1518.460636,1508.050397,-10.410239,0.043478,0.477238,24.0
1995-11-12,1995,17,australia,3,79,24,1508.050397,1519.048286,10.997889,0.913043,0.454798,24.0
1997-05-25,1997,6,spain,14,62,22,1519.048286,1517.425732,-1.622553,0.380952,0.448559,24.0
1997-06-15,1997,7,canada,10,53,22,1517.425732,1520.215127,2.789395,0.571429,0.455204,24.0
1997-08-10,1997,11,hungary,DNF,7,22,1520.215127,1510.339506,-9.875621,0.047619,0.459103,24.0
1997-08-24,1997,12,belgium,9,44,22,1510.339506,1514.516233,4.176727,0.619048,0.445017,24.0
1997-09-07,1997,13,italy,12,52,22,1514.516233,1515.117239,0.601006,0.47619,0.451149,24.0
1997-09-21,1997,14,austria,9,71,22,1515.117239,1519.124501,4.007262,0.619048,0.452078,24.0
1997-09-28,1997,15,luxembourg,9,66,22,1519.124501,1523.135501,4.011001,0.619048,0.451923,24.0
