date,year,round,grandPrixId,careerRaceNumber,constructorId,constructorName,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1991-03-10,1991,1,united-states,501,coloni,Coloni,DNPQ,,34,1000.0,987.549743,-12.450257,0.166667,0.415672,50.0
1991-03-24,1991,2,brazil,502,coloni,Coloni,DNPQ,,34,987.549743,975.893838,-11.655904,0.166667,0.399785,50.0
1991-04-28,1991,3,san-marino,503,coloni,Coloni,DNPQ,,34,975.893838,966.634858,-9.25898,0.19697,0.382149,50.0
1991-05-12,1991,4,monaco,504,coloni,Coloni,DNPQ,,34,966.634858,956.528671,-10.106188,0.166667,0.36879,50.0
1991-06-02,1991,5,canada,505,coloni,Coloni,DNPQ,,34,956.528671,947.189789,-9.338882,0.166667,0.353444,50.0
1991-06-16,1991,6,mexico,506,coloni,Coloni,DNPQ,,34,947.189789,938.462348,-8.727441,0.166667,0.341215,50.0
1991-07-07,1991,7,france,507,coloni,Coloni,DNPQ,,34,938.462348,930.288318,-8.174029,0.166667,0.330147,50.0
1991-07-14,1991,8,great-britain,508,coloni,Coloni,DNPQ,,34,930.288318,922.566967,-7.721352,0.166667,0.321094,50.0
1991-07-28,1991,9,germany,509,coloni,Coloni,DNPQ,,34,922.566967,915.444548,-7.122418,0.166667,0.309115,50.0
1991-08-11,1991,10,hungary,510,coloni,Coloni,DNPQ,,34,915.444548,909.461508,-5.983041,0.181818,0.301479,50.0
1991-08-25,1991,11,belgium,511,coloni,Coloni,DNPQ,,34,909.461508,903.169841,-6.291667,0.166667,0.2925,50.0
1991-09-08,1991,12,italy,512,coloni,Coloni,DNPQ,,34,903.169841,897.024642,-6.1452,0.166667,0.289571,50.0
1991-09-22,1991,13,portugal,513,coloni,Coloni,DNPQ,,34,897.024642,892.937971,-4.08667,0.19697,0.278703,50.0
