date,year,round,grandPrixId,constructorId,constructorName,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1959-08-23,1959,7,portugal,cooper,Cooper,10,56,16,1000.0,998.178952,-1.821048,0.4,0.436421,50.0
1960-08-14,1960,8,portugal,cooper,Cooper,DNF,37,16,998.178952,1004.182887,6.003935,0.533333,0.413255,50.0
1963-08-04,1963,6,germany,cooper,Cooper,DNF,6,26,1004.182887,1006.589092,2.406205,0.5,0.451876,50.0
1963-09-08,1963,7,italy,cooper,Cooper,DNQ,,28,1006.589092,991.829536,-14.759556,0.148148,0.443339,50.0
1964-09-06,1964,8,italy,derrington-francis,Derrington-Francis,DNF,24,25,991.829536,989.873235,-1.956301,0.375,0.414126,50.0
