date,year,round,grandPrixId,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1971-08-01,1971,7,germany,DNQ,,24,1500.0,1489.507341,-10.492659,0.021739,0.458933,24.0
1971-08-15,1971,8,austria,11,52,22,1489.507341,1491.452811,1.945471,0.52381,0.442748,24.0
1971-09-05,1971,9,italy,DNF,3,24,1491.452811,1481.956766,-9.496045,0.065217,0.460886,24.0
1971-09-19,1971,10,canada,12,60,27,1481.956766,1485.444246,3.48748,0.576923,0.431611,24.0
1971-10-03,1971,11,united-states,13,57,32,1485.444246,1489.441179,3.996934,0.612903,0.446364,24.0
1972-01-23,1972,1,argentina,10,93,22,1489.441179,1492.480178,3.038999,0.571429,0.444804,24.0
1972-03-04,1972,2,south-africa,14,76,27,1492.480178,1493.638524,1.158346,0.5,0.451736,24.0
1972-05-14,1972,4,monaco,8,77,25,1493.638524,1499.961746,6.323222,0.708333,0.444866,24.0
1972-06-04,1972,5,belgium,10,83,26,1499.961746,1504.120087,4.158341,0.64,0.466736,24.0
1972-07-02,1972,6,france,DNF,8,29,1504.120087,1497.869129,-6.250958,0.214286,0.474742,24.0
