date,year,round,grandPrixId,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1959-05-31,1959,3,netherlands,4,74,15,1500.0,1507.520698,7.520698,0.785714,0.472352,24.0
1959-07-05,1959,4,france,DNF,14,22,1507.520698,1503.66459,-3.856108,0.333333,0.494004,24.0
1959-08-02,1959,6,germany,DNF,7,17,1503.66459,1498.313627,-5.350963,0.25,0.472957,24.0
1959-08-23,1959,7,portugal,DNF,3,16,1498.313627,1487.118761,-11.194867,0.0,0.466453,24.0
1959-09-13,1959,8,italy,DNF,14,21,1487.118761,1478.427073,-8.691688,0.1,0.462154,24.0
1959-12-12,1959,9,united-states,5,39,19,1478.427073,1486.493232,8.06616,0.777778,0.441688,24.0
1960-02-07,1960,1,argentina,6,79,22,1486.493232,1492.734105,6.240873,0.714286,0.454249,24.0
1960-05-29,1960,2,monaco,9,56,25,1492.734105,1497.453542,4.719437,0.666667,0.470023,24.0
1960-06-06,1960,4,netherlands,2,75,21,1497.453542,1509.029783,11.576241,0.95,0.467657,24.0
1960-06-19,1960,5,belgium,DNF,13,19,1509.029783,1503.918195,-5.111587,0.277778,0.490761,24.0
1960-07-03,1960,6,france,7,43,23,1503.918195,1509.664345,5.74615,0.727273,0.48785,24.0
1960-07-16,1960,7,great-britain,3,77,25,1509.664345,1519.660948,9.996603,0.916667,0.500142,24.0
1960-08-14,1960,8,portugal,6,48,16,1519.660948,1524.021043,4.360095,0.666667,0.484996,24.0
1960-11-20,1960,10,united-states,2,75,23,1524.021043,1534.737811,10.716768,0.954545,0.508013,24.0
1961-05-14,1961,1,monaco,DNS,,21,1534.737811,1522.439546,-12.298265,0.0,0.512428,24.0
1961-06-18,1961,3,belgium,DNF,9,26,1522.439546,1517.098363,-5.341183,0.28,0.502549,24.0
1961-07-02,1961,4,france,4,52,28,1517.098363,1526.431511,9.333147,0.888889,0.500008,24.0
1961-07-15,1961,5,great-britain,10,72,30,1526.431511,1530.538609,4.107098,0.689655,0.518526,24.0
1961-08-06,1961,6,germany,DNF,1,27,1530.538609,1520.498672,-10.039937,0.096154,0.514485,24.0
1961-09-10,1961,7,italy,DNF,5,34,1520.498672,1515.227047,-5.271626,0.287879,0.50753,24.0
1961-10-08,1961,8,united-states,1,100,19,1515.227047,1527.506277,12.27923,1.0,0.488365,24.0
1962-05-20,1962,1,netherlands,DNF,61,20,1527.506277,1525.392616,-2.113661,0.421053,0.509122,24.0
1962-06-03,1962,2,monaco,DNF,64,22,1525.392616,1528.191111,2.798495,0.619048,0.502444,24.0
1962-06-17,1962,3,belgium,DNF,9,20,1528.191111,1518.540562,-9.650549,0.105263,0.507369,24.0
1962-07-08,1962,4,france,DNF,1,17,1518.540562,1506.673121,-11.867441,0.0,0.494477,24.0
1962-07-21,1962,5,great-britain,16,61,21,1506.673121,1501.132221,-5.5409,0.25,0.480871,24.0
1962-09-16,1962,7,italy,DNF,45,30,1501.132221,1502.038539,0.906318,0.517241,0.479478,24.0
1962-10-07,1962,8,united-states,8,96,21,1502.038539,1506.655884,4.617345,0.65,0.457611,24.0
1962-12-29,1962,9,south-africa,5,81,17,1506.655884,1513.276735,6.620851,0.75,0.474131,24.0
1963-05-26,1963,1,monaco,DNF,40,17,1513.276735,1512.398386,-0.878349,0.4375,0.474098,24.0
1963-06-09,1963,2,belgium,DNF,9,20,1512.398386,1504.874096,-7.52429,0.157895,0.471407,24.0
1963-06-23,1963,3,netherlands,4,79,19,1504.874096,1513.920888,9.046793,0.833333,0.456384,24.0
