date,year,round,grandPrixId,constructorId,constructorName,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1973-07-14,1973,9,great-britain,surtees,Surtees,DNF,0,29,1000.0,988.187738,-11.812262,0.196429,0.432674,50.0
1973-08-05,1973,11,germany,surtees,Surtees,7,14,23,988.187738,1004.231374,16.043636,0.727273,0.4064,50.0
1973-10-07,1973,15,united-states,surtees,Surtees,DNF,35,28,1004.231374,998.478267,-5.753107,0.314815,0.429877,50.0
1974-01-13,1974,1,argentina,surtees,Surtees,DNF,10,26,998.478267,982.682181,-15.796086,0.12,0.435922,50.0
1974-01-27,1974,2,brazil,surtees,Surtees,17,30,25,982.682181,978.993485,-3.688696,0.333333,0.407107,50.0
1974-03-30,1974,3,south-africa,surtees,Surtees,DNF,11,27,978.993485,963.755222,-15.238263,0.115385,0.42015,50.0
1974-04-28,1974,4,spain,surtees,Surtees,DNF,35,28,963.755222,962.382465,-1.372757,0.37037,0.397826,50.0
1974-05-12,1974,5,belgium,surtees,Surtees,DNF,53,32,962.382465,955.199692,-7.182773,0.258065,0.40172,50.0
1974-05-26,1974,6,monaco,surtees,Surtees,DNS,,28,955.199692,936.984863,-18.214829,0.018519,0.382815,50.0
1974-06-09,1974,7,sweden,surtees,Surtees,DNF,53,28,936.984863,942.931664,5.946801,0.481481,0.362545,50.0
1974-06-23,1974,8,netherlands,surtees,Surtees,DNF,8,27,942.931664,936.359095,-6.57257,0.230769,0.362221,50.0
1974-07-07,1974,9,france,surtees,Surtees,DNF,4,30,936.359095,937.305161,0.946066,0.37931,0.360389,50.0
1974-07-20,1974,10,great-britain,surtees,Surtees,14,68,35,937.305161,949.516861,12.2117,0.617647,0.373413,50.0
1974-08-04,1974,11,germany,surtees,Surtees,DNF,10,32,949.516861,954.950512,5.433651,0.483871,0.375198,50.0
1974-09-22,1974,14,canada,mclaren,McLaren,16,72,30,954.950512,960.535443,5.584931,0.482759,0.37106,50.0
1974-10-06,1974,15,united-states,mclaren,McLaren,7,59,30,960.535443,981.489123,20.95368,0.793103,0.37403,50.0
