date,year,round,grandPrixId,careerRaceNumber,constructorId,constructorName,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1986-03-23,1986,1,brazil,421,minardi,Minardi,DNF,18,25,1000.0,990.952018,-9.047982,0.208333,0.389293,50.0
1986-04-13,1986,2,spain,422,minardi,Minardi,DNF,0,25,990.952018,974.198006,-16.754013,0.041667,0.376747,50.0
1986-04-27,1986,3,san-marino,423,minardi,Minardi,DNS,,26,974.198006,956.286237,-17.911769,0.0,0.358235,50.0
1986-05-11,1986,4,monaco,424,minardi,Minardi,DNQ,,26,956.286237,944.526648,-11.759588,0.1,0.335192,50.0
1986-05-25,1986,5,belgium,425,minardi,Minardi,DNF,24,25,944.526648,944.96898,0.442332,0.333333,0.324487,50.0
1986-06-15,1986,6,canada,426,minardi,Minardi,DNF,17,25,944.96898,934.896028,-10.072953,0.125,0.326459,50.0
1986-06-22,1986,7,detroit,427,minardi,Minardi,DNF,3,26,934.896028,920.831478,-14.064549,0.04,0.321291,50.0
1986-07-06,1986,8,france,428,minardi,Minardi,DNF,3,26,920.831478,910.741843,-10.089635,0.1,0.301793,50.0
1986-07-13,1986,9,great-britain,429,minardi,Minardi,DNF,50,26,910.741843,922.22092,11.479077,0.52,0.290418,50.0
1986-07-27,1986,10,germany,430,minardi,Minardi,DNF,19,26,922.22092,920.418142,-1.802778,0.28,0.316056,50.0
1986-08-10,1986,11,hungary,431,minardi,Minardi,DNF,30,26,920.418142,922.698084,2.279943,0.36,0.314401,50.0
1986-08-17,1986,12,austria,432,minardi,Minardi,DNF,13,26,922.698084,922.850704,0.152619,0.32,0.316948,50.0
1986-09-07,1986,13,italy,433,minardi,Minardi,DNF,15,27,922.850704,918.607819,-4.242884,0.230769,0.315627,50.0
1986-09-21,1986,14,portugal,434,minardi,Minardi,DNF,60,27,918.607819,924.110493,5.502674,0.423077,0.313023,50.0
1986-10-12,1986,15,mexico,435,minardi,Minardi,14,64,26,924.110493,932.217621,8.107129,0.48,0.317857,50.0
1986-10-26,1986,16,australia,436,minardi,Minardi,DNF,10,26,932.217621,919.817531,-12.400091,0.08,0.328002,50.0
1987-04-12,1987,1,brazil,437,minardi,Minardi,DNF,17,23,919.817531,913.55937,-6.258161,0.181818,0.306981,50.0
1987-05-03,1987,2,san-marino,438,minardi,Minardi,DNF,25,27,913.55937,909.370153,-4.189217,0.230769,0.314554,50.0
1987-05-17,1987,3,belgium,439,minardi,Minardi,DNF,1,26,909.370153,900.131276,-9.238877,0.12,0.304778,50.0
1987-05-31,1987,4,monaco,440,minardi,Minardi,DNF,21,26,900.131276,893.490183,-6.641093,0.16,0.292822,50.0
1987-06-21,1987,5,detroit,441,minardi,Minardi,DNF,22,26,893.490183,895.265182,1.774999,0.32,0.2845,50.0
