date,year,round,grandPrixId,careerRaceNumber,constructorId,constructorName,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1965-05-30,1965,2,monaco,133,brabham,Brabham,8,92,17,1000.0,1007.541642,7.541642,0.5625,0.411667,50.0
1965-06-27,1965,4,france,135,brabham,Brabham,4,40,17,1007.541642,1028.590286,21.048644,0.8125,0.391527,50.0
1965-07-10,1965,5,great-britain,136,brabham,Brabham,DNF,29,24,1028.590286,1018.761904,-9.828382,0.26087,0.457437,50.0
1965-07-18,1965,6,netherlands,137,brabham,Brabham,5,79,17,1018.761904,1036.27334,17.511436,0.75,0.399771,50.0
1965-08-01,1965,7,germany,138,brabham,Brabham,DNF,5,22,1036.27334,1029.508915,-6.764425,0.333333,0.468622,50.0
1965-09-12,1965,8,italy,139,brabham,Brabham,DNF,46,23,1029.508915,1025.06855,-4.440365,0.363636,0.452444,50.0
1966-05-22,1966,1,monaco,142,brabham,Brabham,DNF,15,17,1025.06855,1014.136942,-10.931607,0.1875,0.406132,50.0
1966-06-12,1966,2,belgium,143,brabham,Brabham,DNF,0,19,1014.136942,1015.696579,1.559637,0.416667,0.385474,50.0
1966-07-03,1966,3,france,144,brabham,Brabham,3,46,18,1015.696579,1039.06002,23.363441,0.882353,0.415084,50.0
1966-07-16,1966,4,great-britain,145,brabham,Brabham,2,80,20,1039.06002,1063.399318,24.339298,0.947368,0.460582,50.0
1966-07-24,1966,5,netherlands,146,brabham,Brabham,DNF,37,18,1063.399318,1054.690065,-8.709253,0.294118,0.468303,50.0
1966-08-07,1966,6,germany,147,brabham,Brabham,DNF,8,30,1054.690065,1050.024821,-4.665244,0.413793,0.507098,50.0
1966-09-04,1966,7,italy,148,brabham,Brabham,3,68,22,1050.024821,1071.913541,21.88872,0.904762,0.466987,50.0
1966-10-02,1966,8,united-states,149,brabham,Brabham,DNF,18,19,1071.913541,1056.464032,-15.449509,0.166667,0.475657,50.0
1966-10-23,1966,9,mexico,150,brabham,Brabham,3,64,19,1056.464032,1077.719261,21.255228,0.888889,0.463784,50.0
1967-01-02,1967,1,south-africa,151,brabham,Brabham,4,78,18,1077.719261,1093.192387,15.473126,0.823529,0.514067,50.0
1967-05-07,1967,2,monaco,152,brabham,Brabham,1,100,19,1093.192387,1117.126803,23.934417,1.0,0.521312,50.0
1967-06-04,1967,3,netherlands,153,brabham,Brabham,3,90,17,1117.126803,1132.675693,15.54889,0.875,0.564022,50.0
1967-06-18,1967,4,belgium,154,brabham,Brabham,DNF,14,18,1132.675693,1117.768652,-14.907041,0.294118,0.592258,50.0
1967-07-02,1967,5,france,155,brabham,Brabham,2,80,15,1117.768652,1135.943216,18.174564,0.928571,0.56508,50.0
1967-07-15,1967,6,great-britain,156,brabham,Brabham,2,80,21,1135.943216,1152.847151,16.903936,0.95,0.611921,50.0
