date,year,round,grandPrixId,constructorId,constructorName,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1950-05-30,1950,3,indianapolis,kurtis-kraft,Kurtis Kraft,5,,34,1000.0,1018.181818,18.181818,0.863636,0.5,50.0
1951-05-30,1951,2,indianapolis,deidt,Deidt,9,178,34,1018.181818,1028.308801,10.126983,0.727273,0.524733,50.0
1952-05-30,1952,2,indianapolis,deidt,Deidt,24,93,33,1028.308801,1015.458939,-12.849862,0.28125,0.538247,50.0
1953-05-30,1953,2,indianapolis,kuzma,Kuzma,9,196,37,1015.458939,1022.79756,7.33862,0.666667,0.519894,50.0
1954-05-31,1954,2,indianapolis,kurtis-kraft,Kurtis Kraft,15,,42,1022.79756,1019.535445,-3.262114,0.463415,0.528657,50.0
1955-05-30,1955,3,indianapolis,kurtis-kraft,Kurtis Kraft,2,200,35,1019.535445,1041.355342,21.819897,0.955882,0.519484,50.0
1956-05-30,1956,3,indianapolis,kurtis-kraft,Kurtis Kraft,22,160,34,1041.355342,1031.423847,-9.931496,0.363636,0.562266,50.0
1957-05-30,1957,3,indianapolis,kurtis-kraft,Kurtis Kraft,15,195,33,1031.423847,1032.25008,0.826234,0.5625,0.545975,50.0
1958-05-30,1958,4,indianapolis,epperly,Epperly,4,200,33,1032.25008,1050.262722,18.012641,0.90625,0.545997,50.0
1959-05-30,1959,2,indianapolis,epperly,Epperly,4,200,33,1050.262722,1067.14469,16.881968,0.90625,0.568611,50.0
1960-05-30,1960,3,indianapolis,watson,Watson,23,125,33,1067.14469,1053.220439,-13.924251,0.3125,0.590985,50.0
