date,year,round,grandPrixId,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
2014-03-16,2014,1,australia,2,57,22,1500.0,1513.620683,13.620683,0.952381,0.384853,24.0
2014-03-30,2014,2,malaysia,9,55,22,1513.620683,1518.831578,5.210895,0.619048,0.401927,24.0
2014-04-06,2014,3,bahrain,DNF,40,22,1518.831578,1513.583439,-5.248138,0.190476,0.409149,24.0
2014-04-20,2014,4,china,13,53,22,1513.583439,1514.218356,0.634917,0.428571,0.402117,24.0
2014-05-11,2014,5,spain,12,65,22,1514.218356,1515.97132,1.752964,0.47619,0.40315,24.0
2014-05-25,2014,6,monaco,10,77,22,1515.97132,1519.950091,3.978771,0.571429,0.405646,24.0
2014-06-08,2014,7,canada,9,70,22,1519.950091,1524.952717,5.002626,0.619048,0.410605,24.0
2014-06-22,2014,8,austria,7,71,22,1524.952717,1532.085464,7.132747,0.714286,0.417088,24.0
2014-07-06,2014,9,great-britain,7,52,22,1532.085464,1539.000036,6.914571,0.714286,0.426179,24.0
2014-07-20,2014,10,germany,9,66,22,1539.000036,1543.418204,4.418169,0.619048,0.434957,24.0
2014-07-27,2014,11,hungary,12,70,22,1543.418204,1544.262774,0.84457,0.47619,0.441,24.0
2014-08-24,2014,12,belgium,12,44,22,1544.262774,1545.057401,0.794627,0.47619,0.443081,24.0
2014-09-07,2014,13,italy,10,53,22,1545.057401,1548.147647,3.090246,0.571429,0.442668,24.0
2014-09-21,2014,14,singapore,10,60,22,1548.147647,1551.147415,2.999768,0.571429,0.446438,24.0
2014-10-05,2014,15,japan,14,43,22,1551.147415,1549.481412,-1.666003,0.380952,0.450369,24.0
2014-10-12,2014,16,russia,5,53,21,1549.481412,1558.200429,8.719017,0.8,0.436708,24.0
2014-11-02,2014,17,united-states,8,56,18,1558.200429,1562.445983,4.245553,0.588235,0.411337,24.0
2014-11-09,2014,18,brazil,9,71,18,1562.445983,1565.140513,2.69453,0.529412,0.41714,24.0
2014-11-23,2014,19,abu-dhabi,11,55,20,1565.140513,1565.940739,0.800227,0.473684,0.440341,24.0
2015-03-15,2015,1,australia,DNS,,20,1565.940739,1556.173775,-9.766964,0.052632,0.459588,24.0
2016-03-20,2016,1,australia,12,57,22,1556.173775,1557.153622,0.979846,0.47619,0.435364,24.0
