date,year,round,grandPrixId,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1999-03-07,1999,1,australia,DNF,25,22,1500.0,1499.697646,-0.302354,0.404762,0.41736,24.0
1999-04-11,1999,2,brazil,9,69,22,1499.697646,1504.61015,4.912504,0.619048,0.41436,24.0
1999-05-02,1999,3,san-marino,9,59,22,1504.61015,1509.259834,4.649684,0.619048,0.425311,24.0
1999-05-16,1999,4,monaco,DNF,24,22,1509.259834,1501.181811,-8.078023,0.095238,0.431822,24.0
1999-05-30,1999,5,spain,DNF,0,22,1501.181811,1492.23045,-8.951361,0.047619,0.420592,24.0
1999-06-13,1999,6,canada,8,68,22,1492.23045,1498.459705,6.229254,0.666667,0.407114,24.0
1999-06-27,1999,7,france,DNF,25,22,1498.459705,1495.340425,-3.11928,0.285714,0.415684,24.0
1999-07-11,1999,8,great-britain,15,58,22,1495.340425,1493.468259,-1.872166,0.333333,0.41134,24.0
1999-07-25,1999,9,austria,11,70,22,1493.468259,1495.875904,2.407645,0.52381,0.423491,24.0
1999-08-01,1999,10,germany,9,45,22,1495.875904,1500.481744,4.605841,0.619048,0.427138,24.0
1999-08-15,1999,11,hungary,17,74,22,1500.481744,1495.785931,-4.695813,0.238095,0.433754,24.0
1999-08-29,1999,12,belgium,16,43,22,1495.785931,1492.387588,-3.398343,0.285714,0.427312,24.0
1999-09-12,1999,13,italy,DNF,0,22,1492.387588,1482.238974,-10.148615,0.0,0.422859,24.0
1999-09-26,1999,14,europe,6,66,22,1482.238974,1490.718638,8.479664,0.761905,0.408585,24.0
1999-10-17,1999,15,malaysia,9,55,22,1490.718638,1495.794941,5.076303,0.619048,0.407535,24.0
1999-10-31,1999,16,japan,DNF,31,22,1495.794941,1490.410077,-5.384864,0.190476,0.414846,24.0
2000-03-12,2000,1,australia,8,57,22,1490.410077,1496.621702,6.211625,0.666667,0.407849,24.0
2000-03-26,2000,2,brazil,DNF,31,22,1496.621702,1498.062086,1.440384,0.47619,0.416174,24.0
2000-04-09,2000,3,san-marino,DNF,5,22,1498.062086,1489.741644,-8.320442,0.071429,0.418114,24.0
2000-04-23,2000,4,great-britain,14,59,22,1489.741644,1489.126317,-0.615327,0.380952,0.406591,24.0
2000-05-07,2000,5,spain,14,63,22,1489.126317,1488.528307,-0.59801,0.380952,0.405869,24.0
2000-05-21,2000,6,europe,DNF,47,22,1488.528307,1487.944051,-0.584256,0.380952,0.405296,24.0
2000-06-04,2000,7,monaco,DNF,21,22,1487.944051,1481.662932,-6.281119,0.142857,0.40457,24.0
2000-06-18,2000,8,canada,16,64,22,1481.662932,1479.017634,-2.645298,0.285714,0.395935,24.0
2000-07-02,2000,9,france,15,70,22,1479.017634,1477.599946,-1.417687,0.333333,0.392404,24.0
2000-07-16,2000,10,austria,8,70,22,1477.599946,1483.994338,6.394392,0.666667,0.400234,24.0
2000-07-30,2000,11,germany,DNF,33,22,1483.994338,1481.274731,-2.719607,0.285714,0.399031,24.0
2000-08-13,2000,12,hungary,15,74,22,1481.274731,1479.793714,-1.481018,0.333333,0.395042,24.0
2000-08-27,2000,13,belgium,14,43,22,1479.793714,1479.492666,-0.301047,0.380952,0.393496,24.0
2000-09-10,2000,14,italy,9,52,22,1479.492666,1484.9072,5.414534,0.619048,0.393442,24.0
2000-09-24,2000,15,united-states,12,72,22,1484.9072,1486.719265,1.812065,0.47619,0.400688,24.0
2000-10-08,2000,16,japan,DNF,46,22,1486.719265,1483.901075,-2.81819,0.285714,0.403139,24.0
2000-10-22,2000,17,malaysia,DNF,36,22,1483.901075,1480.025586,-3.875488,0.238095,0.399574,24.0
2003-09-14,2003,14,italy,5,53,20,1480.025586,1489.35167,9.326084,0.789474,0.400887,24.0
2004-07-04,2004,10,france,10,70,20,1489.35167,1492.244345,2.892675,0.526316,0.405788,24.0
2004-07-11,2004,11,great-britain,12,60,20,1492.244345,1492.50362,0.259275,0.421053,0.410249,24.0
