date,year,round,grandPrixId,careerRaceNumber,constructorId,constructorName,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1951-05-30,1951,2,indianapolis,9,bromme,Bromme,27,34,34,1000.0,984.199842,-15.800158,0.181818,0.497821,50.0
1952-05-30,1952,2,indianapolis,17,kurtis-kraft,Kurtis Kraft,23,130,33,984.199842,976.166402,-8.03344,0.3125,0.473169,50.0
1953-05-30,1953,2,indianapolis,25,kurtis-kraft,Kurtis Kraft,16,177,37,976.166402,972.511491,-3.654911,0.388889,0.461987,50.0
1954-05-31,1954,2,indianapolis,34,pawl,Pawl,22,172,42,972.511491,960.131522,-12.37997,0.207317,0.454916,50.0
1955-05-30,1955,3,indianapolis,44,kuzma,Kuzma,28,53,35,960.131522,945.86742,-14.264102,0.147059,0.432341,50.0
1956-05-30,1956,3,indianapolis,51,kurtis-kraft,Kurtis Kraft,8,200,34,945.86742,964.153397,18.285977,0.787879,0.422159,50.0
1957-05-30,1957,3,indianapolis,59,lesovsky,Lesovsky,30,27,33,964.153397,946.502866,-17.65053,0.09375,0.446761,50.0
1958-05-30,1958,4,indianapolis,68,lesovsky,Lesovsky,20,93,33,946.502866,945.815133,-0.687733,0.40625,0.420005,50.0
1959-05-30,1959,2,indianapolis,77,watson,Watson,1,200,33,945.815133,975.028328,29.213195,1.0,0.415736,50.0
1959-12-12,1959,9,united-states,84,kurtis-kraft,Kurtis Kraft,DNF,20,19,975.028328,979.258037,4.229709,0.5,0.415406,50.0
1960-05-30,1960,3,indianapolis,87,watson,Watson,2,200,33,979.258037,1004.575417,25.31738,0.96875,0.462402,50.0
1963-10-06,1963,8,united-states,119,lotus,Lotus,DNF,44,21,1004.575417,1002.744046,-1.831371,0.375,0.411627,50.0
