date,year,round,grandPrixId,careerRaceNumber,constructorId,constructorName,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1966-07-16,1966,4,great-britain,145,brabham,Brabham,7,78,20,1000.0,1013.978606,13.978606,0.684211,0.404638,50.0
1967-06-04,1967,3,netherlands,153,lotus,Lotus,7,88,17,1013.978606,1024.644753,10.666147,0.625,0.411677,50.0
1967-06-18,1967,4,belgium,154,brm,BRM,DNF,1,18,1024.644753,1007.414049,-17.230704,0.088235,0.432849,50.0
1967-07-02,1967,5,france,155,brm,BRM,5,76,15,1007.414049,1023.143869,15.72982,0.714286,0.399689,50.0
1967-07-15,1967,6,great-britain,156,brm,BRM,7,77,21,1023.143869,1035.780589,12.636721,0.7,0.447266,50.0
1967-08-06,1967,7,germany,157,brm,BRM,9,13,26,1035.780589,1045.729678,9.949088,0.68,0.481018,50.0
1967-08-27,1967,8,canada,158,brm,BRM,DNF,18,19,1045.729678,1032.515013,-13.214665,0.222222,0.486516,50.0
1967-09-10,1967,9,italy,159,brm,BRM,DNF,16,18,1032.515013,1016.153709,-16.361304,0.117647,0.444873,50.0
1967-10-01,1967,10,united-states,160,brm,BRM,DNF,41,18,1016.153709,1009.654203,-6.499506,0.294118,0.424108,50.0
1967-10-22,1967,11,mexico,161,brm,BRM,DNF,33,19,1009.654203,1002.636346,-7.017858,0.277778,0.418135,50.0
