date,year,round,grandPrixId,constructorId,constructorName,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
2017-10-22,2017,17,united-states,toro-rosso,Toro Rosso,13,55,20,1000.0,1001.641852,1.641852,0.368421,0.335584,50.0
2017-10-29,2017,18,mexico,toro-rosso,Toro Rosso,DNF,30,20,1001.641852,989.922984,-11.718869,0.105263,0.339641,50.0
2017-11-12,2017,19,brazil,toro-rosso,Toro Rosso,DNF,40,20,989.922984,981.577976,-8.345008,0.157895,0.324795,50.0
2017-11-26,2017,20,abu-dhabi,toro-rosso,Toro Rosso,15,54,20,981.577976,978.928849,-2.649127,0.263158,0.31614,50.0
2018-03-25,2018,1,australia,toro-rosso,Toro Rosso,15,57,20,978.928849,976.145045,-2.783804,0.263158,0.318834,50.0
2018-04-08,2018,2,bahrain,toro-rosso,Toro Rosso,17,56,20,976.145045,968.212221,-7.932824,0.157895,0.316551,50.0
2018-04-15,2018,3,china,toro-rosso,Toro Rosso,20,51,20,968.212221,952.969283,-15.242939,0.0,0.304859,50.0
2018-04-29,2018,4,azerbaijan,toro-rosso,Toro Rosso,10,51,20,952.969283,964.870995,11.901712,0.526316,0.288282,50.0
2018-05-13,2018,5,spain,toro-rosso,Toro Rosso,12,64,20,964.870995,970.893698,6.022703,0.421053,0.300599,50.0
2018-05-27,2018,6,monaco,toro-rosso,Toro Rosso,19,70,20,970.893698,958.122091,-12.771607,0.052632,0.308064,50.0
2018-06-10,2018,7,canada,toro-rosso,Toro Rosso,DNF,0,20,958.122091,944.73164,-13.390451,0.026316,0.294125,50.0
2018-06-24,2018,8,france,toro-rosso,Toro Rosso,14,52,20,944.73164,946.516231,1.784592,0.315789,0.280098,50.0
2018-07-01,2018,9,austria,toro-rosso,Toro Rosso,DNF,54,20,946.516231,940.272594,-6.243637,0.157895,0.282767,50.0
2018-07-08,2018,10,great-britain,toro-rosso,Toro Rosso,DNF,1,20,940.272594,926.648871,-13.623723,0.0,0.272474,50.0
2018-07-22,2018,11,germany,toro-rosso,Toro Rosso,10,67,20,926.648871,940.032715,13.383844,0.526316,0.258639,50.0
2018-07-29,2018,12,hungary,toro-rosso,Toro Rosso,11,69,20,940.032715,950.111579,10.078864,0.473684,0.272107,50.0
2018-08-26,2018,13,belgium,toro-rosso,Toro Rosso,14,43,20,950.111579,951.706229,1.594651,0.315789,0.283896,50.0
2018-09-02,2018,14,italy,toro-rosso,Toro Rosso,DNF,0,20,951.706229,940.065136,-11.641094,0.052632,0.285453,50.0
2018-09-16,2018,15,singapore,toro-rosso,Toro Rosso,17,60,20,940.065136,934.294436,-5.7707,0.157895,0.273309,50.0
2018-09-30,2018,16,russia,toro-rosso,Toro Rosso,DNF,4,20,934.294436,922.22281,-12.071626,0.026316,0.267748,50.0
2018-10-07,2018,17,japan,toro-rosso,Toro Rosso,13,52,20,922.22281,927.83106,5.60825,0.368421,0.256256,50.0
2018-10-21,2018,18,united-states,toro-rosso,Toro Rosso,9,55,20,927.83106,943.591959,15.760899,0.578947,0.263729,50.0
2018-10-28,2018,19,mexico,toro-rosso,Toro Rosso,14,69,20,943.591959,945.302509,1.71055,0.315789,0.281578,50.0
2018-11-11,2018,20,brazil,toro-rosso,Toro Rosso,11,70,20,945.302509,954.809209,9.5067,0.473684,0.28355,50.0
2018-11-25,2018,21,abu-dhabi,toro-rosso,Toro Rosso,12,54,20,954.809209,961.086748,6.277538,0.421053,0.295502,50.0
