date,year,round,grandPrixId,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1960-11-20,1960,10,united-states,7,73,23,1500.0,1506.119425,6.119425,0.727273,0.472297,24.0
1961-10-08,1961,8,united-states,DNF,76,19,1506.119425,1500.727001,-5.392424,0.25,0.474684,24.0
1962-10-07,1962,8,united-states,DNS,,21,1500.727001,1490.991044,-9.735957,0.05,0.455665,24.0
1963-05-26,1963,1,monaco,DNF,20,17,1490.991044,1484.914951,-6.076092,0.1875,0.440671,24.0
1963-06-09,1963,2,belgium,DNF,16,20,1484.914951,1484.049626,-0.865325,0.394737,0.430792,24.0
1963-06-23,1963,3,netherlands,8,77,19,1484.049626,1488.499964,4.450338,0.611111,0.42568,24.0
1963-06-30,1963,4,france,11,45,21,1488.499964,1490.073274,1.573311,0.5,0.434445,24.0
1963-07-20,1963,5,great-britain,6,80,23,1490.073274,1497.836703,7.763429,0.772727,0.449251,24.0
1963-08-04,1963,6,germany,5,14,26,1497.836703,1506.750724,8.91402,0.84,0.468582,24.0
1963-09-08,1963,7,italy,8,84,28,1506.750724,1513.206231,6.455507,0.740741,0.471761,24.0
1963-10-06,1963,8,united-states,10,76,21,1513.206231,1515.239481,2.033251,0.55,0.465281,24.0
1963-10-27,1963,9,mexico,8,60,22,1515.239481,1519.903231,4.663749,0.666667,0.472344,24.0
