date,year,round,grandPrixId,careerRaceNumber,constructorId,constructorName,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1987-05-03,1987,2,san-marino,438,osella,Osella,DNF,26,27,1000.0,992.132197,-7.867803,0.269231,0.426587,50.0
1988-04-03,1988,1,brazil,453,coloni,Coloni,DNF,35,31,992.132197,998.428822,6.296626,0.55,0.424067,50.0
1988-05-01,1988,2,san-marino,454,coloni,Coloni,DNF,40,31,998.428822,991.792187,-6.636635,0.3,0.432733,50.0
1988-05-15,1988,3,monaco,455,coloni,Coloni,DNF,5,31,991.792187,983.922957,-7.86923,0.266667,0.424051,50.0
1988-05-29,1988,4,mexico,456,coloni,Coloni,14,62,31,983.922957,991.604984,7.682027,0.566667,0.413026,50.0
1988-06-12,1988,5,canada,457,coloni,Coloni,8,67,31,991.604984,1008.756688,17.151704,0.766667,0.423633,50.0
1988-06-19,1988,6,detroit,458,coloni,Coloni,DNPQ,,31,1008.756688,993.228702,-15.527986,0.133333,0.443893,50.0
1988-07-03,1988,7,france,459,coloni,Coloni,DNPQ,,31,993.228702,978.758237,-14.470464,0.133333,0.422743,50.0
1988-07-10,1988,8,great-britain,460,coloni,Coloni,DNPQ,,31,978.758237,965.257516,-13.500721,0.133333,0.403348,50.0
1988-07-24,1988,9,germany,461,coloni,Coloni,DNPQ,,31,965.257516,952.679524,-12.577992,0.133333,0.384893,50.0
1988-08-07,1988,10,hungary,462,coloni,Coloni,13,71,31,952.679524,964.249552,11.570028,0.6,0.368599,50.0
1988-08-28,1988,11,belgium,463,coloni,Coloni,NC,36,31,964.249552,973.104884,8.855332,0.566667,0.38956,50.0
1988-09-11,1988,12,italy,464,coloni,Coloni,DNQ,,31,973.104884,955.436897,-17.667987,0.05,0.40336,50.0
1988-09-25,1988,13,portugal,465,coloni,Coloni,11,65,31,955.436897,970.046586,14.609689,0.666667,0.374473,50.0
1988-10-02,1988,14,spain,466,coloni,Coloni,DNPQ,,31,970.046586,957.014848,-13.031738,0.133333,0.393968,50.0
1988-10-30,1988,15,japan,467,coloni,Coloni,DNPQ,,31,957.014848,944.695335,-12.319513,0.133333,0.379724,50.0
1988-11-13,1988,16,australia,468,coloni,Coloni,DNQ,,31,944.695335,928.975392,-15.719943,0.05,0.364399,50.0
1989-04-23,1989,2,san-marino,470,ags,AGS,8,57,39,928.975392,952.347301,23.371909,0.815789,0.348351,50.0
1989-05-07,1989,3,monaco,471,ags,AGS,DNF,46,38,952.347301,961.594837,9.247536,0.567568,0.382617,50.0
1989-05-28,1989,4,mexico,472,ags,AGS,6,68,39,961.594837,985.435753,23.840916,0.868421,0.391603,50.0
1989-06-04,1989,5,united-states,473,ags,AGS,7,73,39,985.435753,1006.359088,20.923335,0.842105,0.423639,50.0
1989-06-18,1989,6,canada,474,ags,AGS,DNF,6,39,1006.359088,1012.046336,5.687248,0.565789,0.452045,50.0
1989-07-09,1989,7,france,475,ags,AGS,DNF,30,39,1012.046336,1011.673667,-0.372669,0.460526,0.46798,50.0
1989-07-16,1989,8,great-britain,476,ags,AGS,DNQ,,39,1011.673667,990.497444,-21.176223,0.039474,0.462998,50.0
1989-07-30,1989,9,germany,477,ags,AGS,DNPQ,,39,990.497444,979.487763,-11.009681,0.210526,0.43072,50.0
1989-08-13,1989,10,hungary,478,ags,AGS,DNPQ,,39,979.487763,969.18881,-10.298953,0.210526,0.416505,50.0
