date,year,round,grandPrixId,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
2013-03-17,2013,1,australia,17,56,22,1500.0,1496.668021,-3.331979,0.238095,0.376928,24.0
2013-03-24,2013,2,malaysia,16,54,22,1496.668021,1494.570024,-2.097997,0.285714,0.373131,24.0
2013-04-14,2013,3,china,17,55,22,1494.570024,1491.401996,-3.168027,0.238095,0.370096,24.0
2013-04-21,2013,4,bahrain,20,56,22,1491.401996,1484.897912,-6.504085,0.095238,0.366242,24.0
2013-05-12,2013,5,spain,19,64,22,1484.897912,1479.732032,-5.16588,0.142857,0.358102,24.0
2013-05-26,2013,6,monaco,14,78,22,1479.732032,1480.42319,0.691158,0.380952,0.352154,24.0
2013-06-09,2013,7,canada,19,67,22,1480.42319,1475.376587,-5.046604,0.142857,0.353132,24.0
2013-06-30,2013,8,great-britain,17,52,22,1475.376587,1472.755869,-2.620718,0.238095,0.347292,24.0
2013-07-07,2013,9,germany,19,59,22,1472.755869,1467.931335,-4.824534,0.142857,0.343879,24.0
2013-07-28,2013,10,hungary,17,67,22,1467.931335,1465.528759,-2.402576,0.238095,0.338203,24.0
2013-08-25,2013,11,belgium,19,42,22,1465.528759,1460.899987,-4.628772,0.142857,0.335723,24.0
2013-09-08,2013,12,italy,20,52,22,1460.899987,1455.259626,-5.640361,0.095238,0.330253,24.0
2013-09-22,2013,13,singapore,17,60,22,1455.259626,1453.201928,-2.057698,0.238095,0.323833,24.0
2013-10-06,2013,14,korea,17,55,22,1453.201928,1451.191935,-2.009993,0.238095,0.321845,24.0
2013-10-13,2013,15,japan,19,52,22,1451.191935,1446.95333,-4.238605,0.142857,0.319466,24.0
2013-10-27,2013,16,india,17,58,22,1446.95333,1445.117846,-1.835484,0.238095,0.314574,24.0
2013-11-03,2013,17,abu-dhabi,21,53,22,1445.117846,1438.76855,-6.349296,0.047619,0.312173,24.0
2013-11-17,2013,18,united-states,21,54,22,1438.76855,1432.210674,-6.557876,0.047619,0.320864,24.0
2013-11-24,2013,19,brazil,19,69,22,1432.210674,1428.117047,-4.093627,0.142857,0.313425,24.0
2014-03-16,2014,1,australia,13,55,22,1428.117047,1431.317107,3.20006,0.428571,0.295236,24.0
2014-03-30,2014,2,malaysia,15,54,22,1431.317107,1432.165176,0.848069,0.333333,0.297997,24.0
2014-04-06,2014,3,bahrain,13,57,22,1432.165176,1435.262318,3.097142,0.428571,0.299524,24.0
2014-04-20,2014,4,china,19,52,22,1435.262318,1431.414208,-3.84811,0.142857,0.303195,24.0
2014-05-11,2014,5,spain,19,64,22,1431.414208,1427.669045,-3.745163,0.142857,0.298906,24.0
2014-05-25,2014,6,monaco,14,75,22,1427.669045,1429.734396,2.065351,0.380952,0.294896,24.0
2014-06-08,2014,7,canada,DNF,0,22,1429.734396,1423.176224,-6.558172,0.02381,0.297067,24.0
2014-06-22,2014,8,austria,17,69,22,1423.176224,1421.94375,-1.232474,0.238095,0.289448,24.0
2014-07-06,2014,9,great-britain,16,50,22,1421.94375,1421.893043,-0.050707,0.285714,0.287827,24.0
2014-07-20,2014,10,germany,17,65,22,1421.893043,1420.715744,-1.177298,0.238095,0.287149,24.0
2014-07-27,2014,11,hungary,16,69,22,1420.715744,1420.708113,-0.007632,0.285714,0.286032,24.0
2014-08-24,2014,12,belgium,16,43,22,1420.708113,1420.675585,-0.032528,0.285714,0.28707,24.0
2014-09-07,2014,13,italy,DNF,5,22,1420.675585,1413.815714,-6.859871,0.0,0.285828,24.0
2014-09-21,2014,14,singapore,17,59,22,1413.815714,1412.857132,-0.958582,0.238095,0.278036,24.0
2014-10-05,2014,15,japan,18,43,22,1412.857132,1410.781833,-2.075299,0.190476,0.276947,24.0
2014-10-12,2014,16,russia,DNF,9,21,1410.781833,1404.435309,-6.346524,0.0,0.264439,24.0
